brevity,"簡潔さ, 時間の短さ",名詞,
saliva,唾液,名詞,
secrete,分泌する,動詞,
brunt,矛先,名詞,
dame,貴婦人,名詞,
ruminate,反芻する,動詞,
muck,肥やし,名詞,
convalescence,回復期,名詞,
restitution,返却,名詞,
insecticide,殺虫剤,名詞,
physiology,生理学,名詞,
cubicle,小部屋,名詞,
acne,にきび,名詞,
froth,あぶく,動詞,
roost,ねぐら,名詞,
anteroom,控え室,名詞,
antic,ふざけた,形容詞,
offshoot,支流,名詞,
trample,踏み付ける,動詞,
ovary,卵巣,名詞,
snip,はさみで切る,動詞,
ploy,策略,名詞,
destitution,貧困,名詞,
pang,激痛,名詞,
pendulum,振り子,名詞,
waft,"漂わせる, ふわりと運ぶ",動詞,
condolence,お悔み,名詞,
ointment,軟膏,名詞,
cant,うわべの言葉,名詞,
bran,"ふすま, ぬか",名詞,
assailant,加害者,名詞,
frugality,倹約,名詞,
repellent,虫よけ,形容詞,
thrash,打ち据える,動詞,
vouch,保証する,動詞,
carnage,虐殺,名詞,
naught,無価値,名詞,
quay,ふ頭,名詞,
haphazard,偶然,形容詞,
calamity,災害,名詞,
buttocks,臀部,名詞,
reiterate,繰り返し言う,動詞,
angst,不安,名詞,
cadre,幹部集団,名詞,
twirl,くるくる回る,動詞,
insomnia,不眠症,名詞,
decadence,退廃,名詞,
incongruity,違和感,名詞,
colitis,大腸炎,名詞,
protrude,突き出る,動詞,
squirt,噴出する,動詞,
interlude,間奏,名詞,
pounce,飛び掛かる,動詞,
premonition,予感,名詞,
doldrums,無風地帯,名詞,
ostracism,排斥,名詞,
domicile,住居,名詞,
hemp,"麻, 大麻",名詞,
bromide,臭化物,名詞,
bronchitis,気管支炎,名詞,
osteoporosis,骨粗鬆症,名詞,
boon,恩恵,名詞,
confetti,紙吹雪,名詞,
articulation,調音,名詞,
stow,詰め込む,動詞,
recompense,報いる,動詞,
altercation,口論,名詞,
chaff,もみ殻,名詞,
profusion,豊富,名詞,
decorum,礼儀正しさ,名詞,
fiddle,バイオリン,名詞,
gaunt,"やせこけた, 荒涼とした",形容詞,
periscope,潜望鏡,名詞,
plod,とぼとぼ歩く,動詞,
plethora,過多,名詞,
prognosis,予後,名詞,
immersion,"没入, 熱中",名詞,
unfurl,広げる,動詞,
chauvinism,愛国心,名詞,
plumb,おもり,名詞,
oneness,一体感,名詞,
embankment,堤防,名詞,
beggar,乞食,名詞,
welsh,踏み倒す,動詞,
corroboration,確証,名詞,
canteen,売店,名詞,
furlough,休暇,名詞,
egalitarian,平等主義者,名詞,
filibuster,議事妨害,名詞,
cavern,洞窟,名詞,
barrow,手押し車,名詞,
pentagon,五角形,名詞,
neurosis,神経症,名詞,
hegemony,覇権,名詞,
propulsion,推進,名詞,
subjugate,征服する,動詞,
biceps,上腕二頭筋,名詞,
iniquity,不正,名詞,
ransack,捜しまわる,動詞,
recrimination,非難し返す,動詞,
encryption,暗号化,名詞,
genotype,遺伝子型,名詞,
autism,自閉症,名詞,
promontory,岬,名詞,
curio,骨董品,名詞,
diction,言い回し,名詞,
esophagus,食道,名詞,
rut,轍,名詞,
hermit,世捨て人,名詞,
lathe,旋盤,名詞,
precipice,絶壁,名詞,
epitome,"典型, 縮図",名詞,
gait,歩行,名詞,
rump,臀部,名詞,
accomplice,共犯者,名詞,
exponent,解説者,名詞,
puberty,思春期,名詞,
squeak,きしむ,動詞,
introspection,内省,名詞,
crony,旧友,名詞,
emissary,密偵,名詞,
ratification,批准,名詞,
pique,憤慨させる,動詞,
escapade,いたずら,名詞,
forgery,偽造,名詞,
whimper,しくしく泣く,動詞,
rebuttal,反論,名詞,
retract,撤回する,動詞,
elation,得意げ,名詞,
hatchet,手斧,名詞,
infertility,不妊,名詞,
provocation,挑発,名詞,
node,節,名詞,
dune,砂丘,名詞,
circumference,外周,名詞,
infatuation,夢中,名詞,
mulch,根覆い,形容詞,
parson,牧師,名詞,
malady,病気,名詞,
pellet,小粒,名詞,
transpire,蒸発する,動詞,
amity,親善,名詞,
dichotomy,"二分法, 両方",名詞,
dike,堤防,名詞,
nomad,遊牧民,名詞,
caprice,気まぐれ,名詞,
recuperate,回復する,動詞,
manipulator,操縦者,名詞,
proscribe,禁ずる,動詞,
ethos,気風,名詞,
dung,糞,名詞,
orator,講演者,名詞,
fission,分裂,名詞,
resurgence,復活,名詞,
cutback,削減,名詞,
forfeit,没収,名詞,
anorexia,拒食症,名詞,
aviary,鳥小屋,名詞,
migraine,偏頭痛,名詞,
crevice,隙間,名詞,
quarantine,隔離,名詞,
raze,跡形もなく破壊する,動詞,
cistern,貯水槽,名詞,
wrest,もぎ取る,動詞,
innuendo,暗示,名詞,
jubilee,記念祭,名詞,
mutiny,反乱,名詞,
rummage,かき回して探す,動詞,
aperture,"隙間, 開口部",名詞,
twitter,さえずる,動詞,
amends,償い,形容詞,
billow,うねり,名詞,
revere,尊敬する,動詞,
citadel,城塞,名詞,
hearsay,伝聞,名詞,
repudiate,否認する,動詞,
remission,"免除, 除外",名詞,
hedonism,快楽主義,名詞,
cot,小屋,名詞,
denunciation,非難,名詞,
plaid,格子柄,名詞,
apex,頂上,名詞,
barley,"大麦, 麦",名詞,
claustrophobia,閉所恐怖症,名詞,
confederation,連合,名詞,
ledger,原簿,名詞,
municipality,自治体,名詞,
duchy,公国,名詞,
moratorium,猶予,名詞,
bile,胆汁,名詞,
conservatory,温室,名詞,
supersede,取って代わる,動詞,
fluff,綿毛,名詞,
tantalize,じらす,動詞,
devolution,委譲,名詞,
pedestal,台座,名詞,
reverie,夢想,名詞,
forage,飼料,名詞,
panacea,万能薬,名詞,
welter,転がりまわる,動詞,
consternation,驚き,名詞,
reprieve,猶予する,動詞,
presage,予兆,名詞,
accolade,栄誉,名詞,
chlorine,塩素,名詞,
environs,周辺,名詞,
ligament,靱帯,名詞,
whet,研ぐ,動詞,
crux,核心,名詞,
squirm,身もだえる,動詞,
canister,金属容器,名詞,
delineation,輪郭の描写,名詞,
avarice,貪欲,名詞,
peal,鐘の響き,名詞,
faucet,蛇口,名詞,
recoil,後ずさりする,動詞,
embroidery,刺繍,名詞,
lair,隠れ家,名詞,
lesion,傷害,名詞,
slacken,速度を落とす,動詞,
sterilize,殺菌する,動詞,
rouse,目を覚まさせる,動詞,
scowl,顔をしかめる,動詞,
recluse,世捨て人,名詞,
cataclysm,激変,名詞,
conformity,適合,名詞,
repulse,追い払う,動詞,
blasphemy,冒涜,名詞,
fiend,悪魔,名詞,
magnate,有力者,名詞,
muzzle,鼻口部,名詞,
chivalry,騎士道,名詞,
husk,殻,名詞,
matrimony,結婚,名詞,
prostrate,腹ばいになった,動詞,
wring,絞る,動詞,
adage,格言,名詞,
matron,"既婚の人, 既婚の女性",名詞,
divergence,分岐,名詞,
caricature,風刺画,名詞,
cataract,瀑布,名詞,
seethe,沸騰する,動詞,
armistice,休戦,名詞,
incursion,侵入,名詞,
cryptic,秘密の,形容詞,
pert,生意気な,形容詞,
agile,機敏な,形容詞,
insipid,味のない,形容詞,
interminable,果てしない,形容詞,
anterior,前部の,形容詞,
stench,悪臭,名詞,
slough,ぬかるみ,名詞,
inert,不活性の,形容詞,
saturation,飽和,名詞,
diagonal,対角線の,形容詞,
insolent,横柄な,形容詞,
perfunctory,形式的な（形だけの),形容詞,
diffident,自信のない,形容詞,
haggard,やつれた,形容詞,
whisker,頬ひげ,名詞,
sprig,小枝,名詞,
precipitous,切り立った,形容詞,
demure,控えめな,形容詞,
judicious,賢明な,形容詞,
obtrusive,押しつけがましい,形容詞,
shin,すね,名詞,
asunder,バラバラに,形容詞,
brittle,壊れやすい,形容詞,
specious,"見掛け倒しの, 尤もらしい",形容詞,
sheath,鞘,名詞,
polemic,論争の,形容詞,
furry,毛皮の,形容詞,
smudge,汚れ,名詞,
condescending,恩着せがましい,形容詞,
copious,豊富な,形容詞,
callous,硬くなった,形容詞,
incandescent,白熱の,形容詞,
tantrum,かんしゃく,動詞,
slander,中傷,名詞,
infallible,"間違いのない, 確実な",形容詞,
stallion,種馬,名詞,
ponderous,重々しい,形容詞,
shoal,浅瀬,名詞,
thatch,わら,名詞,
soggy,水浸しの,形容詞,
impassive,無表情の,形容詞,
tenement,長屋,名詞,
capricious,気まぐれな,形容詞,
impertinent,生意気な,形容詞,
lateral,側面の,形容詞,
sieve,ふるい,形容詞,
talon,爪,名詞,
cranky,気難しい,形容詞,
disheveled,乱れた,形容詞,
renal,腎臓の,形容詞,
vector,ベクトル,名詞,
lucid,明快な,形容詞,
pagan,異教の,形容詞,
trough,水桶,名詞,
spore,胞子,名詞,
glaring,ぎらぎら輝く,動詞,
ambient,周囲の,形容詞,
intrusive,煩わしい,形容詞,
porous,穴の多い,形容詞,
acrid,刺激的な,形容詞,
egregious,悪質な,形容詞,
peevish,気難しい,形容詞,
fastidious,気難しい,形容詞,
omnivorous,雑食の,形容詞,
scruffy,みすぼらしい,形容詞,
swine,豚,名詞,
kinetic,運動の,形容詞,
cursory,大ざっぱな,形容詞,
rapt,没頭した,形容詞,
slapstick,ドタバタ喜劇,名詞,
zenith,頂点,名詞,
dilapidated,老朽化した,動詞,
hardy,丈夫な,形容詞,
malevolent,"悪意のある, 意地悪な",動詞,
syndicate,企業連合,名詞,
tether,綱,名詞,
transgression,違反,名詞,
ostentatious,派手な,形容詞,
ruddy,血色の良い,形容詞,
frivolous,軽薄な,形容詞,
miscellaneous,雑多な,形容詞,
stricture,非難,名詞,
depraved,堕落した,動詞,
petite,"小柄な, 華奢な",形容詞,
susceptibility,感受性,名詞,
abhorrent,忌まわしい,形容詞,
dingy,薄汚い,形容詞,
shard,破片,名詞,
sprite,妖精,名詞,
impetuous,猛烈な,形容詞,
noxious,有害な,形容詞,
tort,不法行為,名詞,
deplorable,嘆かわしい,形容詞,
sprightly,快活な,形容詞,
smack,"ピシャリと打つこと, 風味",名詞,
gullible,騙されやすい,形容詞,
facetious,ふざけた,形容詞,
tenancy,借地権,名詞,
ostensible,表向きの,形容詞,
antarctic,南極の,形容詞,
plenary,"最大限の, 完全な",形容詞,
sedentary,座りがちな,形容詞,
chaste,純潔な,形容詞,
anthropological,人類学,名詞,
equestrian,馬術の,形容詞,
omniscient,全知の,形容詞,
topography,地形学,名詞,
lusty,元気な,形容詞,
vulgarity,下品,名詞,
pedantic,学者ぶった,形容詞,
prodigal,浪費した,形容詞,
wad,柔らかい塊,名詞,
fraught,"いっぱいの, 緊張をはらんだ",形容詞,
somber,憂鬱な,形容詞,
flabby,たるんだ,形容詞,
scruple,良心の呵責,名詞,
pensive,物思いに沈んだ,形容詞,
primordial,原始的な,形容詞,
spurious,偽の,形容詞,
immaterial,重要でない,形容詞,
sediment,堆積物,名詞,
ancillary,付属の,形容詞,
sonic,音の,形容詞,
stenographer,速記者,名詞,
hoarse,しわがれ声の,形容詞,
opinionated,"頑固な, 意固地な",形容詞,
emeritus,"名誉の, 名誉退職の",形容詞,
canonical,正規の,形容詞,
xenophobia,外国人恐怖症,名詞,
senile,老年の,形容詞,
tummy,おなか,名詞,
seismic,地震の,形容詞,
petulant,拗ねた,形容詞,
privy,内情に通じた,名詞,
upholstery,室内装飾,名詞,
ecstatic,夢中の,形容詞,
sap,樹液,名詞,
incredulous,疑い深い,形容詞,
pungent,舌や鼻を刺激する,動詞,
scuffle,乱闘,名詞,
garish,飾り立てた,形容詞,
reciprocal,相互の,形容詞,
languid,だるい,形容詞,
despotic,専制的な,形容詞,
nonchalant,無関心な,形容詞,
bashful,内気な,形容詞,
brusque,無愛想な,形容詞,
serum,"リンパ液, 血清",名詞,
veterinarian,獣医,名詞,
sluice,水門,名詞,
hazy,霞んだ,形容詞,
jovial,陽気な,形容詞,
tentacle,触手,名詞,
effervescent,発泡性の,形容詞,
sedate,落ち着いた,形容詞,
perpendicular,直立した,形容詞,
thimble,指ぬき,名詞,
tang,ぴりっとした味,名詞,
spire,尖塔,名詞,
arable,耕作可能な,形容詞,
uterus,子宮,名詞,
slovenly,だらしない,形容詞,
omnipotent,全能の,形容詞,
smallpox,天然痘,名詞,
synopsis,あらすじ,名詞,
turnpike,有料高速道路,名詞,
litigant,係争中の,形容詞,
tandem,縦に並んで,副詞,
insurmountable,乗り越えられない,形容詞,
despondent,落胆した,形容詞,
plaintive,"哀れな, かわいそうな",形容詞,
volition,意志,名詞,
sacrilegious,罰当たりの,形容詞,
ephemeral,はかない,形容詞,
urn,骨壷,名詞,
onerous,厄介な,形容詞,
docile,扱いやすい,形容詞,
oblique,斜めの,形容詞,
thesaurus,知識の宝庫,名詞,
furtive,こそこそした,形容詞,
schematic,概略図の,形容詞,
syntax,構文,名詞,
sortie,出撃,名詞,
intermittent,"間欠的な, 断続の",形容詞,
torpedo,魚雷,名詞,
dignified,威厳のある,動詞,
wicker,小枝,名詞,
assertive,断定的な,形容詞,
subsistence,生計,名詞,
sleigh,そり,名詞,
wart,いぼ,名詞,
amenable,従順な,形容詞,
antiseptic,殺菌の,形容詞,
derisive,嘲笑的な,形容詞,
seclude,"引きこもらせる, 隠とんさせる",動詞,
sorcerer,魔術師,名詞,
serene,穏やかな,形容詞,
abject,卑劣な,形容詞,
stratum,地層,名詞,
vagabond,放浪者,名詞,
sewerage,下水,名詞,
tableau,心を打つ描写,名詞,
stupor,昏迷,名詞,
seedling,苗木,名詞,
posthumous,死後の,形容詞,
lethargic,無気力な,形容詞,
conciliatory,調停的な,形容詞,
thoroughfare,幹線道路,名詞,
typhoid,腸チフス,名詞,
syringe,注射器,名詞,
stubble,無精ひげ,名詞,
eviction,"立ち退き, 明け渡し",名詞,
demarcation,境界,名詞,
diva,"女性歌手, 歌姫",名詞,
culminate,最高潮に達する,動詞,
deference,尊敬,名詞,
plop,ボチャンと落ちる,動詞,
flora,植物群,名詞,
futility,無益,名詞,
abomination,憎悪,名詞,
surmise,推測する,動詞,
coddle,甘やかす,動詞,
constipation,便秘,名詞,
whittle,削ぐ,動詞,
tranquilize,静める,動詞,
writhe,身もだえる,動詞,
admonition,訓戒,名詞,
diatribe,痛烈な非難,名詞,
hiccup,しゃっくり,名詞,
warble,さえずる,動詞,
voluptuous,官能的な,形容詞,
embellish,飾る,動詞,
underpin,下から支える,動詞,
blunder,大失敗,名詞,
dispensary,診療所,名詞,
din,"騒音, 喧噪",名詞,
cinch,有力候補,名詞,
epilepsy,てんかん,名詞,
dishevel,振り乱す,動詞,
lug,力を込めて引く,動詞,
meddle,お節介を焼く,動詞,
contagion,伝染,名詞,
rebuke,注意する,動詞,
exclamation,感嘆,名詞,
purr,のどを鳴らす,動詞,
slit,切り開く,動詞,
expropriate,没収する,動詞,
contrivance,工夫,名詞,
enshrine,祀る,動詞,
unkempt,もじゃもじゃの,形容詞,
cavalier,騎士,名詞,
eulogy,賛辞,名詞,
imposition,課税,名詞,
wacky,突飛な,形容詞,
pout,口をとがらせる,動詞,
voluble,おしゃべりな,形容詞,
wheedle,上手い言葉で誘う,動詞,
implode,内部破壊する,動詞,
inculcate,教え込む,動詞,
foreclose,除外する,動詞,
avenger,復讐者,名詞,
bridle,手綱,名詞,
stigmatize,汚名を着せる,動詞,
postulate,仮定する,動詞,
excruciate,苦しめる,動詞,
bog,沼地,名詞,
carcinoma,がん,名詞,
herbicide,除草剤,名詞,
convulsion,けいれん,名詞,
legitimize,正当化する,動詞,
puke,吐く,動詞,
deviate,逸脱する,動詞,
pulverize,"粉砕する, 破砕する",動詞,
balm,香油,名詞,
apathy,無関心,名詞,
blob,柔らかく小さい塊,名詞,
impel,駆り立てる,動詞,
blurb,推薦広告,名詞,
wheeze,息を切らす,動詞,
cessation,中止,名詞,
allegiance,忠誠,名詞,
brothel,"売春宿, 遊廓",名詞,
groin,鼠径部,名詞,
crotch,股,名詞,
audacity,大胆さ,名詞,
embezzle,横領する,動詞,
ellipse,楕円,名詞,
critter,生き物,名詞,
blatantly,露骨に,副詞,
blanch,漂白する,動詞,
flip-flop,"サンダル, パタパタ鳴る音",名詞,
roundup,"切り上げる, 駆り集める",動詞,
nullify,無効にする,動詞,
irk,いらいらさせる,動詞,
thrifty,倹約な,形容詞,
annotation,注釈,名詞,
beseech,"懇願する, 嘆願する",動詞,
chronology,年表,名詞,
usurp,奪う,動詞,
agitate,かき立てる,動詞,
commotion,騒動,名詞,
emancipate,解放する,動詞,
rumble,ゴロゴロ鳴る,動詞,
regurgitate,吐き戻す,動詞,
visceral,内臓の,形容詞,
jingle,リンリン鳴らす,動詞,
contention,争い,形容詞,
gratuity,心付け,名詞,
creak,キーキー鳴る,動詞,
quench,"渇きをいやす, 抑制する",動詞,
teeter,ぶらぶらする,動詞,
finery,華美な装飾,名詞,
cleave,割る,動詞,
fabrication,製作,名詞,
drool,よだれを垂らす,動詞,
amputation,切断,名詞,
vascular,管の,形容詞,
transitory,一時的な,形容詞,
prowl,うろつく,動詞,
resuscitate,蘇生させる,動詞,
concordance,一致,名詞,
emancipation,解放,名詞,
gaffe,失策,名詞,
enumerate,列挙する,動詞,
mutilate,切断する,動詞,
perforate,穴を空ける,動詞,
scamper,"ふざけ回る, あわてて逃げる",動詞,
tardy,遅れた,形容詞,
repatriate,送還する,動詞,
enthrall,魅了する,動詞,
crucifixion,はりつけ,名詞,
crypt,地下室,名詞,
denigrate,侮辱する,動詞,
grail,聖杯,名詞,
amplitude,"広さ, 振幅",名詞,
virile,男らしい,形容詞,
budge,少し動く,動詞,
filth,汚物,名詞,
chastise,懲らしめる,動詞,
fart,おならをする,動詞,
sputter,唾を飛ばして喋る,動詞,
ensconce,快適に座る,動詞,
saunter,ぶらつく,動詞,
unequivocal,明確な,形容詞,
loiter,ぶらぶら歩く,動詞,
pervade,染み込む,動詞,
stupendous,途方もない,形容詞,
arousal,覚醒,名詞,
discomfiture,挫折,名詞,
detest,忌み嫌う,動詞,
gird,締める,動詞,
aegis,保護,名詞,
absolve,"免除する, 免許する",動詞,
faze,心を騒がせる,動詞,
fruition,"結実, 実現",名詞,
epitomize,縮める,動詞,
buttock,"臀部, お尻",名詞,
uncouth,粗野な,形容詞,
reminiscent,思い出させる,動詞,
mesmerize,魅了する,動詞,
hone,砥石,名詞,
belittle,見くびる,動詞,
belie,食い違う,動詞,
gist,要旨,名詞,
coop,鳥かご,名詞,
consummation,完結,名詞,
allegory,"たとえ話, 比喩",名詞,
antigen,抗原,名詞,
sojourn,短期滞在する,動詞,
colt,子馬,名詞,
projectile,発射される,動詞,
blemish,傷,名詞,
deadlock,行き詰まり,名詞,
exchequer,国庫,名詞,
allele,対立遺伝子,名詞,
exonerate,無罪放免する,動詞,
nag,小言を言う,動詞,
honk,警笛,名詞,
imbue,吹き込む,動詞,
rescind,取り消す,動詞,
broach,先の尖ったもの,形容詞,
lurk,潜む,動詞,
redress,矯正する,動詞,
rustle,さらさら音を立てる,動詞,
backdrop,背景幕,名詞,
resonate,反響する,動詞,
aquifer,帯水層,名詞,
cartilage,軟骨,名詞,
succulent,多液の,形容詞,
herein,この場所で,副詞,
unscrupulous,"悪質な, 実にひどい",形容詞,
renege,誓いに背く,動詞,
vanquish,征服する,動詞,
exemplar,模範,名詞,
decimate,殺す,動詞,
figment,作りごと,名詞,
echelon,梯形編成,名詞,
epiphany,悟り,名詞,
wriggle,体をくねらせる,動詞,
crease,折り目,名詞,
duchess,"公爵夫人, 女公爵",名詞,
sundry,雑多な,形容詞,
debunk,正体を暴露する,動詞,
camaraderie,仲間意識,名詞,
exhortation,勧め,名詞,
quaver,震える,動詞,
acupuncture,鍼,名詞,
veer,方向を変える,動詞,
canopy,"天蓋, 張り出し屋根",名詞,
subterranean,地下の,形容詞,
surly,不機嫌な,形容詞,
pelt,投げて攻撃する,動詞,
artifice,"巧みさ, 狡猾",名詞,
exponentially,指数関数的に,副詞,
slither,するする滑る,動詞,
daub,塗りつぶす,動詞,
eavesdrop,盗聴する,動詞,
compunction,良心の呵責,名詞,
berate,叱りつける,動詞,
exhilarating,爽快にさせる,動詞,
affliction,苦痛,名詞,
bard,吟遊詩人,名詞,
succinct,簡潔な,形容詞,
benevolence,慈悲,名詞,
dally,弄ぶ,動詞,
concussion,脳震盪,名詞,
tremulous,震えた,形容詞,
extortion,恐喝,名詞,
fortress,要塞,名詞,
concomitant,付随する,動詞,
diverge,分岐する,動詞,
claimant,申立人,名詞,
gill,えら,名詞,
ingest,摂取する,動詞,
constellation,星座,名詞,
heirloom,家宝,名詞,
doze,居眠りをする,動詞,
cuddle,抱きしめる,動詞,
enjoin,命じる,動詞,
amnesia,健忘症,名詞,
chum,"仲良し, 親友",名詞,
oftentimes,しばしば,副詞,
promulgate,公布する,動詞,
glide,滑る,動詞,
confluence,合流,名詞,
smolder,燻る,動詞,
infatuate,夢中にする,動詞,
venerate,崇拝する,動詞,
extoll,称える,動詞,
fiduciary,受託者,名詞,
trite,ありふれた,形容詞,
conjecture,推測,名詞,
annexation,付加,名詞,
cramp,"けいれん, 引きつれ",名詞,
heterogeneity,異種,名詞,
binge,どんちゃん騒ぎ,名詞,
deity,神,名詞,
fissure,亀裂,名詞,
up-to-date,最新の,形容詞,
wean,離乳させる,動詞,
shrivel,萎ませる,動詞,
glutton,食いしん坊,名詞,
dab,軽くたたく,動詞,
heretic,異端者,名詞,
hypnosis,"催眠, 催眠術",名詞,
fixate,定着させる,動詞,
derelict,浮浪者,名詞,
acquiescence,黙認,名詞,
extrapolate,"推定する, 外挿する",動詞,
fortitude,不屈の精神,名詞,
sulk,拗ねる,動詞,
dribble,滴る,動詞,
elucidation,解明,名詞,
foundry,鋳造所,名詞,
apparition,亡霊,名詞,
annotate,注釈を付ける,動詞,
alloy,合金,名詞,
baloney,たわ言,名詞,
acrimony,辛辣さ,名詞,
leer,"横目, 流し目",名詞,
hackneyed,使い古した,動詞,
entrenched,定着した,動詞,
gubernatorial,総督の,形容詞,
pancreatic,膵臓の,形容詞,
fretting,イライラしている,動詞,
prosaic,散文の,形容詞,
kindred,"親族, 家族",名詞,
apathetic,無関心な,形容詞,
repentance,懺悔,名詞,
rafter,垂木,名詞,
auspicious,縁起の良い,形容詞,
prerogative,特権,名詞,
leeway,進路のずれ,名詞,
primacy,優位性,名詞,
flippant,軽薄な,形容詞,
valor,武勇,名詞,
shroud,"経帷子, 覆い",名詞,
inscrutable,不可解な,形容詞,
prim,きちんとした,形容詞,
valet,係員,名詞,
vignette,飾り模様,名詞,
ebriate,興奮させる,動詞,
lithe,しなやかな,形容詞,
ecclesiastical,教会の,形容詞,
lenient,"寛大な, 寛容な",形容詞,
obdurate,頑固な,形容詞,
submissive,従順な,形容詞,
spearhead,先陣,名詞,
estranged,疎遠になった,形容詞,
irrepressible,抑えきれない,形容詞,
genially,和やかに,副詞,
locomotive,機関車,形容詞,
triad,三人組,名詞,
vat,おけ,名詞,
retorted,言い返した,動詞,
nil,無,名詞,
expedient,都合の良い,形容詞,
utensil,器具,名詞,
extemporaneous,"即席の, その場しのぎの",形容詞,
indolent,怠惰な,形容詞,
preponderance,優勢,名詞,
sinew,"腱, 筋",名詞,
appalled,不安でいっぱいの,形容詞,
humdrum,平凡な,形容詞,
nascent,初期の,形容詞,
frantic,気が狂ったような,形容詞,
vicarious,想像して感じた,形容詞,
spatula,へら,名詞,
filial,子の,形容詞,
preemptive,先制の,形容詞,
trident,三つ又の鉾,名詞,
laity,信徒たち,名詞,
serviceman,軍人,名詞,
valiant,"勇敢な, 勇ましい",形容詞,
intangible,触れられない,形容詞,
vestige,痕跡,名詞,
incongruous,一致しない,形容詞,
residual,残りの,形容詞,
auxiliary,補助の,形容詞,
aboveboard,公明正大な,形容詞,
vivacious,快活な,形容詞,
gluttonous,食いしん坊の,形容詞,
ravage,破壊,名詞,
nocturnal,夜行性の,形容詞,
kiln,窯,名詞,
abridged,要約された,動詞,
monastic,修道院の,形容詞,
overtly,あからさまに,副詞,
truant,不登校,形容詞,
daft,まぬけの,形容詞,
urbane,洗練された,形容詞,
vigilante,自警団員,名詞,
foolhardy,無鉄砲な,形容詞,
memorabilia,記憶に値する事柄,名詞,
mint,"造幣局, 貨幣製造",名詞,
infirm,虚弱な,形容詞,
rabies,狂犬病,名詞,
stead,代わり,名詞,
lattice,格子,名詞,
interstellar,星間の,形容詞,
exponential,指数関数的な,形容詞,
awry,歪んで,副詞,
coarsely,粗雑に,副詞,
incision,切開,名詞,
minion,子分,名詞,
queasy,吐き気のする,動詞,
onus,重荷,名詞,
duly,正当に,副詞,
wanton,"理由のない, 多情な",形容詞,
kerosene,灯油,名詞,
faltered,行き詰まった,動詞,
solstice,至点,名詞,
profanity,冒涜,名詞,
contractual,契約上の,形容詞,
talisman,お守り,名詞,
rejoinder,"返答, 言い返し",名詞,
culpable,過失のある,動詞,
mayhem,"大混乱, 身体傷害",名詞,
ulterior,隠された,形容詞,
cordial,心のこもった,形容詞,
memento,記念品,名詞,
kitty,子猫,名詞,
reckoning,"計算, 清算",名詞,
quandary,難局,名詞,
leaden,鉛の,形容詞,
militantly,好戦的に,副詞,
melancholy,憂鬱,名詞,
daunting,ひるんでいる,動詞,
mumps,おたふく風邪,名詞,
glacial,氷河の,形容詞,
ditto,同上,名詞,
plumage,羽毛,名詞,
sidekick,相棒,名詞,
menial,くだらない,形容詞,
blithe,軽快な,形容詞,
sentry,衛兵,名詞,
rind,外皮,名詞,
throng,"群衆, 群れ",名詞,
veal,子牛の肉,名詞,
downcast,意気消沈した,形容詞,
blurry,ぼやけた,形容詞,
kiosk,売店,名詞,
pelvis,骨盤,名詞,
sultry,蒸し暑い,形容詞,
satchel,学生かばん,名詞,
piecemeal,少しずつ,動詞,
insufferable,我慢できない,形容詞,
impervious,通さない,形容詞,
ravine,渓谷,名詞,
