curse,"呪う, ののしる",動詞,
worship,"崇拝, 礼拝, 賛美",名詞,
outstanding,"際立った, 未払いの, 未解決の",形容詞,
unprecedented,"前例のない, 空前の",形容詞,
infinite,"無限の, 無数の",形容詞,
worthwhile,"価値がある, 立派な",動詞,
indispensable,"不可欠な, 重要な, 欠かせない",形容詞,
compulsory,"義務的な, 強制的な",形容詞,
hostile,"敵意のある, 敵の, 反感を持つ",動詞,
notable,"注目すべき, 重要な",形容詞,
probable,十分にありそうな,形容詞,
ambiguous,"あいまいな, 多義的な, 曖昧な",形容詞,
obscure,"知られていない, 不明瞭な",形容詞,
skeptical,"懐疑的な, 疑い深い",形容詞,
fragile,"壊れやすい, 虚弱な, もろい",形容詞,
static,"静的な, 動きのない, 静止した",形容詞,
gradual,"徐々の, 緩やかな",形容詞,
vocal,"声の, 発声の",形容詞,
vivid,"鮮やかな, 生き生きとした",形容詞,
imperial,"帝国の, 皇帝の",形容詞,
hostile,敵意のある,名詞,
superficial,"表面的な, うわべの",形容詞,
scarce,"乏しい, 珍しい, 不十分な",形容詞,
gross,"総計の, 甚だしい, 粗野な",形容詞,
inherent,"生来の, 本来的に備わっている",形容詞,
notable,"注目に値する, 著名な",動詞,
update,"を最新のものにする, 更新する",動詞,
refresh,をさわやかにする,動詞,
bloom,"花が咲く, 栄える, 咲く, 開花",動詞,
conquer,"を征服する, を克服する",動詞,
induce,"を引き起こす, を説得する",動詞,
attain,"を獲得する, 達成する",動詞,
spray,"を吹きかける, に吹きつける",動詞,
retrieve,"を検索する, を取り戻す",動詞,
digest,"要約, 消化する",名詞/動詞,
portray,"を描く, を演じる, 表現する",動詞,
scratch,"を引っかく, を取り消す",動詞,
designate,"を指定する, を任命する",動詞,
contradict,"と矛盾する, に反対意見を言う",動詞,
disrupt,"を混乱させる, を分裂させる",動詞,
depart,"出発する, それる",動詞,
navigate,"誘導する, 操縦する, 航行する",動詞,
beg,"に切に頼む, 懇願する, 請う",動詞,
inhabit,"に住んでいる, に宿る, 存する",動詞,
diagnose,診断する,動詞,
comprehend,"を理解する, 含む, 把握する",動詞,
oblige,"に義務づける, に恩恵を施す",動詞,
cram,に詰め込む,動詞,
flock,"群がる, 集まる, 群れ, 群れる",動詞,
underestimate,"過小評価する, 軽く見る",動詞,
clarify,"を明確にする, 明らかにする",動詞,
spark,"を引き起こす, を刺激する",動詞,
soar,"急上昇する, 空高く飛ぶ",動詞,
glow,"光り輝く, 赤く燃える, 輝く",動詞,
disguise,"を変装させる, を偽る, 隠す",動詞,
distort,"を歪める, 歪む",動詞,
undermine,"を徐々にむしばむ, を侵食する",動詞,
abolish,を廃止する,動詞,
strip,"を取り去る, を裸にする",動詞,
dispose,"を処分する, を気にさせる",動詞,
weave,"を織る, を作り上げる",動詞,
refine,"を洗練する, を精製する",動詞,
enrich,"を豊かにする, を濃縮化する",動詞,
coordinate,"を調整する, を組織する",動詞,
internship,"【米】実務研修, 研修期間",名詞,
spark,火花,名詞,
outlet,"直売店, 特売店, はけ口, 出口",名詞,
remedy,"治療, 治療薬, 解決法, 治療法",名詞,
pill,"錠剤, 丸薬, ピル, 経口避妊薬",名詞,
reception,"反応, 宴会, 受付, 受信, 応接",名詞,
transaction,"取引, 交流",名詞,
mutation,"突然変異, 変化",名詞,
dairy,"乳製品, 乳製品加工所",名詞,
compassion,"同情, 思いやり, あわれみ",名詞,
posture,"姿勢, 心構え",名詞,
curse,"悪態, ののしりの言葉, 呪い",名詞,
funeral,葬式,名詞,
census,"国勢調査, 交通調査",名詞,
encyclopedia,百科事典,名詞,
cereal,"穀物, シリアル",形容詞,
fragment,"断片, 破片",名詞,
rubbish,"【英】ごみ, つまらないもの",名詞,
maze,"迷路, 複雑に込み入ったもの",名詞,
triumph,"勝利, 大成功, 勝利する",動詞,
outlook,"見解, 見通し, 眺め, 見方",名詞,
breakthrough,"大発見, 飛躍的進歩, 大躍進",名詞,
triumph,"勝利, 勝利の喜び, 偉業, 勝ち",名詞,
sphere,"領域, 球体, 天体, 球",名詞,
behalf,"利益, 味方, 代わって",名詞,
interval,"間隔, 合間, 隔たり, 小休止",名詞,
circulation,"循環, 流通, 発行部数",名詞,
blade,"刃, 羽根, 葉",名詞,
theft,窃盗,名詞,
vacuum,"真空, 空虚",名詞,
utter,完全な,形容詞,
collision,"衝突, 対立",名詞,
bargain,"買い得品, 取引, 契約",名詞,
landmark,"目印, 画期的な出来事",名詞,
thorough,"徹底的な, まったくの, 完全な",形容詞,
sincere,"心からの, 誠実な, 真剣な",形容詞,
tame,"飼いならされた, 人に慣れた",形容詞,
insufficient,"不十分な, 不適当な",形容詞,
dim,"薄暗い, ぼんやりした",形容詞,
acute,"激しい, 鋭い, 急性の, 鋭角の",形容詞,
disabled,"障害のある, 障害者用の",動詞,
metropolitan,"大都市の, 首都圏の",形容詞,
monetary,"金銭的な, 金融の, 金銭の",形容詞,
alternate,"代わりの, 交互の",形容詞,
partial,"部分的な, 不公平な, 偏った",形容詞,
divine,"神の, 神にささげる, 神々しい",形容詞,
coordinate,座標,名詞,
drastic,"徹底的な, 抜本的な, 極端な",形容詞,
clash,"衝突する, 衝突",動詞,
fierce,"猛烈な, どう猛な, 激しい",形容詞,
sole,"唯一の, 単独の, 独占的な",形容詞,
spontaneous,"自然発生的な, 自発的な",形容詞,
spatial,空間の,形容詞,
neat,"きちんとした, 見事な, 整った",形容詞,
tidy,"きちんとした, 整頓された",形容詞,
loyal,"忠実な, 誠実な",形容詞,
bless,"に恩恵を与える, に感謝する",動詞,
regain,を取り戻す,動詞,
conform,"順応する, 一致する, 従う",動詞,
enroll,"登録する, 入会する, 入学する",動詞,
halt,"を止める, 止まる, 停止",動詞,
provoke,"を引き起こす, を挑発する",動詞,
invade,"を侵略する, を侵害する",動詞,
crawl,"はう, ゆっくり進む, 這う",動詞,
digest,"を消化する, を理解する",動詞,
utter,"を発する, を述べる, 形完全な",動詞,
refrain,"控える, 差し控える, 遠慮する",動詞,
populate,"に住む, の住民である",動詞,
accommodate,"を収容する, を適応させる",動詞,
steer,"操縦する, を向ける",動詞,
envy,"妬み, 羨望",名詞,
drown,"溺死する, を水浸しにする",動詞,
dip,"を浸す, を突っ込む, 下がる",動詞,
soak,"を浸す, をずぶぬれにする",動詞,
edible,"食べられる, 摂取可能な",動詞,
transplant,"を移植する, を移住させる",動詞,
reassure,を安心させる,動詞,
resume,"再開する, を取り戻す, 履歴書",動詞,
speculate,"推測する, 投機する, 熟考する",動詞,
surpass,"を上回る, ～より優れる, 勝る",動詞,
hollow,"空洞のある, 中が空の",動詞,
intrigue,"に興味を持たせる, 陰謀",動詞,
decay,"腐敗する, 衰える, 腐る, 腐敗",動詞,
contaminate,"を汚染する, を堕落させる",動詞,
swell,"膨張する, 腫れる, 膨らむ",動詞,
tame,"飼いならす, 飼いならされた",動詞,
envy,"をうらやむ, ねたみ",動詞,
pray,"祈る, 願う",動詞,
confess,"告白する, を打ち明ける",動詞,
resign,"辞任する, を放棄する",動詞,
dissolve,"溶かす, を解散する, 溶ける",動詞,
unfold,"を開く, を明らかにする",動詞,
awaken,"を目覚めさせる, 覚める",動詞,
conceive,"思いつく, と想像する",動詞,
entrepreneur,"起業家, 事業家",名詞,
surplus,"余剰, 過剰, 黒字",名詞,
sweatshop,搾取工場,名詞,
clash,"衝突, 対立, かち合うこと",名詞,
sociology,社会学,名詞,
ideology,"イデオロギー, 思想傾向",名詞,
margin,"余白, 差, 利ざや, 余裕",名詞,
realm,"領域, 領土, 王国",名詞,
domain,"分野, 領域, ドメイン, 領地",名詞,
algorithm,"アルゴリズム, 問題解決の手順",名詞,
prairie,大草原,名詞,
frontier,"最先端, 【米】辺境地, 国境",名詞,
shield,"盾, 防御物",名詞,
despair,絶望,名詞,
radiation,"放射能, 放射線, 放射",名詞,
placebo,"偽薬, プラシーボ, 気休め",名詞,
nursery,"託児所, 苗床",名詞,
spouse,配偶者,名詞,
makeup,"化粧, 化粧品, 構成, 性質",名詞,
mummy,"ミイラ, 【英】ママ, お母さん",名詞,
flesh,"肉, 果肉",名詞,
limb,"手足, 四肢",名詞,
odor,"におい, 気配",形容詞,
laundry,"洗濯, クリーニング店, 洗濯物",名詞,
discourse,"論文, 講演, 言説",名詞,
tide,"潮, 動向, 潮流, 風潮",名詞,
questionnaire,"アンケート, 質問表",名詞,
nonsense,"ばかげた物, 無意味な言葉",名詞,
revenge,"復讐, に復讐する",名詞,
intellect,"知性, 知識人",名詞,
hospitality,"親切なもてなし, 歓待, 受容性",名詞,
librarian,"司書, 図書館員",名詞,
manuscript,"原稿, 写本",名詞,
obsession,"取りつかれること, 妄想",名詞,
hygiene,"衛生, 健康法, 清潔",名詞,
paradigm,"理論的枠組み, パラダイム",名詞,
legitimate,"合法的な, 妥当な, 正当な",形容詞,
authentic,"本物の, 信頼できる, 本場の",形容詞,
empirical,"経験的な, 経験主義の",形容詞,
immense,"膨大な, 巨大な, 非常に大きな",形容詞,
absurd,"ばかげた, 不合理な",形容詞,
weird,"異様な, 奇妙な, 変な",形容詞,
accidental,"偶然の, 過失による",形容詞,
uneasy,"不安な, 落ち着かない",形容詞,
jealous,"嫉妬深い, 用心深い, 嫉妬した",形容詞,
feminine,女らしい,名詞,
swift,"素早い, 迅速な",形容詞,
hollow,"空洞の, 空虚な, うわべだけの",形容詞,
crude,"大まかな, 粗野な, 未精製の",形容詞,
sore,"痛い, 腹が立って",形容詞,
pessimistic,悲観的な,形容詞,
vain,"無駄な, うぬぼれた, 自惚れた",形容詞,
susceptible,影響を受けやすい,形容詞,
edible,"食用の, 食べられる",形容詞,
sheer,"純然たる, 真の, すごい",動詞,
explicit,"明白な, 率直な, 明らかな",形容詞,
prone,"なりやすい, 傾向がある",形容詞,
affluent,"裕福な, 豊富な, 富裕な",形容詞,
collaborate,"共同して働く, 協力する",動詞,
probe,"探査, 探査機～を厳密に調べる",動詞,
exert,"を及ぼす, を行使する",動詞,
excel,"秀でている, に勝る, 優れる",動詞,
prosper,"栄える, 成功する, 繁殖する",動詞,
surge,"殺到する, こみ上げる, 急増",動詞,
intervene,"介入する, 介在する",動詞,
insert,を挿入する,動詞,
snap,をパチンと鳴らす,動詞,
carve,"を彫る, を切り開く, 作る",動詞,
addict,"中毒になる, 凝る, 麻薬中毒者",動詞,
condemn,"を非難する, 宣告される",動詞,
convict,"に有罪を宣告する, 有罪とする",動詞,
dictate,"を指図する, を書き取らせる",動詞,
prescribe,"を処方する, を規定する",動詞,
inhibit,"を抑制する, を妨げる",動詞,
stray,"はぐれる, 迷う",動詞,
roam,"歩き回る, 放浪する, 徘徊する",動詞,
enclose,"を同封する, を取り囲む, 囲む",動詞,
execute,"を実行する, を処刑する",動詞,
coincide,"同時に起こる, 一致する",動詞,
lag,"遅れる, 徐々に弱まる",動詞,
cling,"しがみつく, くっつく",動詞,
erase,"を消す, 消去する",動詞,
grind,"をひく, ～を挽く, すりつぶす",動詞,
knit,"を編む, を結合する",動詞,
sheer,"全くの, 本当の",形容詞,
inquire,"尋ねる, 問い合わせる",動詞,
leak,"漏れる, を漏らす",動詞,
smash,"を粉砕する, を強打する",動詞,
bounce,"跳ねる, 反射する, を弾ませる",動詞,
sprawl,不規則に広がる,動詞,
converse,"会話をする, 逆の",形容詞,
recite,"を暗唱する, を詳述する",動詞,
disregard,"を無視する, を軽視する",動詞,
frown,"眉をひそめる, しかめ面をする",動詞,
evoke,"を呼び起こす, 呼び覚ます",動詞,
pledge,"を誓う, 約束する, 約束, 誓約",動詞,
aspire,熱望する,動詞,
contemplate,"熟考する, を予想する",動詞,
grace,"優美, 優雅, 分別, 恩寵, 恵み",名詞,
enlightenment,"啓蒙, 啓発",名詞,
commerce,"商業, 貿易, 通商, 商売",名詞,
draft,"下書き, 為替手形, 隙間風",名詞,
barrel,"バレル, たる",動詞,
timber,"【英】木材, 樹木, 木材",名詞,
garment,衣服,名詞,
thread,"糸, 筋道",名詞,
cabinet,"内閣, 戸棚",名詞,
bureau,"局, 事務局, 案内所, たんす",名詞,
autonomy,"自律, 自治, 自治体, 自立",名詞,
toll,"損害, 死傷者数, 通行料, 料金",名詞,
frown,"しかめっ面, 顔をしかめる",名詞/動詞,
discourse,"話し合い, 会話, 講演, 論説",形容詞,
superstition,迷信,名詞,
glimpse,"ちらりと見えること, ひと目",名詞,
arithmetic,"計算, 算数",名詞,
glossary,"用語小辞典, 用語集",名詞,
converse,話す,動詞,
archive,"記録文書, 公文書, アーカイブ",名詞,
legacy,"遺産, 遺物",名詞,
anthropology,人類学,名詞,
rage,"激怒, 猛威, 怒り, 熱狂",名詞,
sorrow,"悲しみ, 悲哀",名詞,
psychiatrist,精神科医,名詞,
ward,"行政区, 病棟, 区画",名詞,
stall,"露店, エンスト, 失速",名詞,
flame,"炎, 情熱, 火炎",名詞,
moisture,"水分, 湿気",名詞,
irony,皮肉,名詞,
warrior,戦士,名詞,
astronomy,天文学,名詞,
probe,"宇宙探査機, 精査, 探り針",名詞,
altitude,"高度, 標高",名詞,
tumor,"腫瘍, 腫れ物",名詞,
defect,"欠陥, 不足, 欠点, 障害",名詞,
sanitation,"公衆衛生, 下水設備, 衛生",名詞,
longevity,"長寿, 寿命, 長年勤続",名詞,
scope,"範囲, 余地, 領域, 機会",名詞,
feminine,"女の, 女らしい",形容詞,
textile,織物の,形容詞,
sentiment,"感情, 感想, 感傷",名詞,
glimpse,"ちらりと見る, 垣間見る",動詞,
conspicuous,"目立った, 顕著な",形容詞,
plausible,"もっともらしい, 信用できる",形容詞,
vigorous,"精力的な, 激しい, 活力のある",形容詞,
masculine,男らしい,名詞,
rigid,"厳しい, 硬直した, 堅い",形容詞,
adverse,"不都合な, 逆の, 逆境の",形容詞,
coherent,"一貫した, 筋の通った",形容詞,
literal,"文字どおりの, 逐語的な",形容詞,
susceptible,影響を受けやすいです,動詞,
arbitrary,"恣意的な, 独断的な, 任意の",形容詞,
anonymous,匿名の,形容詞,
antique,"骨董の, アンティークの, 古い",形容詞,
eternal,"永遠の, 不変の, 永久の",形容詞,
intermediate,"中級の, 中間の",形容詞,
subordinate,"下位の, 副次的な",形容詞,
gloomy,"陰気な, 薄暗い, 悲観的な",形容詞,
thermal,"熱の, 熱による, 保温用の",形容詞,
faint,"かすかな, めまいがする",形容詞,
naive,"お人よしの, 愚直な, 純朴な",形容詞,
apt,"傾向がある, 適切な, 利発な",形容詞,
extrovert,"外向的な, 社交的な",形容詞,
conspicuous,目立つ,動詞,
intact,"損なわれていない, 手つかずの",形容詞,
embody,"を具現する, を包含する",動詞,
illuminate,"を照らす, を解明する",動詞,
console,を慰める,動詞,
verify,"の正しさを証明する, 確かめる",動詞,
disclose,"を公表する, 暴く",動詞,
stack,"を積む, 積み重ねる, 渋滞する",動詞,
rotate,"回転する, 循環する",動詞,
eligible,資格のある,動詞,
constrain,"に強いる, を抑える",動詞,
hinder,を妨げる,動詞,
withstand,に耐える,動詞,
tweet,"ツイートする, つぶやく",動詞,
sneeze,"くしゃみをする, くしゃみ",動詞,
erupt,"噴火する, 勃発する",動詞,
blur,"をぼかす, を曇らせる",動詞,
embed,"埋め込まれる, はめ込まれる",動詞,
displace,"に取って代わる, を移動させる",動詞,
render,"をする, を与える, ～をにする",動詞,
plunge,"突っ込む, 没頭する, 陥る",動詞,
surrender,"を放棄する, 引き渡す, 屈する",動詞,
plug,のプラグを電源に差し込む,動詞,
suck,"吸う, しゃぶる",動詞,
mock,"をばかにする, ～をあざ笑う",動詞,
tease,"からかう, をいじめる",動詞,
soothe,"をなだめる, を和らげる",動詞,
stain,"を汚す, に着色する",動詞,
pledge,誓約,名詞,
shun,"を避ける, 回避する",動詞,
stumble,"よろけながら歩く, つまずく",動詞,
flush,"を紅潮させる, を水で流す",動詞,
masculine,"男の, 男らしい",形容詞,
arithmetic,"算数, 算術, 計算",形容詞,
impair,"を損なう, ～を弱める",動詞,
presume,"と思う, と推定する",動詞,
contend,"と主張する, 競う, 争う",動詞,
roar,"うなる, ほえる, 大笑いする",動詞,
haunt,"につきまとう, に出る",動詞,
divert,"をそらす, を迂回させる",動詞,
await,を待つ,動詞,
fetch,"を持ってくる, 取ってくる",動詞,
unify,"を統合する, 統一される",動詞,
inspect,"を点検する, を視察する",動詞,
entail,"を伴う, 引き起こす, を含む",動詞,
sneeze,"くしゃみ, くしゃみをする",名詞/動詞,
tactics,"作戦, 方策, 戦術, 戦法",名詞,
feat,"偉業, 功績, 妙技, 離れ業",名詞,
prestige,"名声, 名声のある, 声, 威信",名詞,
corrupt,"頽廃した, 腐敗した",形容詞,
analogy,"類推, 類似",名詞,
conscience,"良心, 分別, 善悪の判断力",名詞,
textile,"織物, 繊維",名詞,
plague,"疫病, 異常発生, 災難",名詞,
hazard,"危険, 偶然, 危険要素",名詞,
metabolism,"代謝, 代謝作用",名詞,
paralysis,"麻痺, 感覚, 動きの喪失",名詞,
grid,"供給網, 格子, 碁盤目, 格子状",名詞,
carriage,"馬車, 車両, 立ち居振舞い",名詞,
friction,"不和, 摩擦",名詞,
regime,"政権, 政体, 体制, 政府",名詞,
monopoly,"独占, 専売",名詞,
staple,"必需食品, 主要産物",名詞,
merchandise,商品,名詞,
stain,汚れ,名詞,
vendor,"物売り, 行商人, 自動販売機",名詞,
supervisor,"監督者, 指導教員, 上司, 長上",名詞,
predecessor,"前任者, 前のもの, 先任者",名詞,
vessel,"船舶, 容器, 脈管, 器",名詞,
liver,"肝臓, 肝",名詞,
vacant,空っぽの,形容詞,
duration,"継続, 持続, 持続時間",名詞,
compatible,互換性のある,動詞,
certificate,"証明書, 免許状, 免許",名詞,
geometry,幾何学,名詞,
biography,伝記,名詞,
masterpiece,"傑作, 名作",名詞,
rhyme,"押韻詩, 韻, 詩歌",名詞,
premium,"保険料, プレミア, 景品",名詞,
breakdown,"崩壊, 衰弱, 故障, 内訳, 明細",名詞,
courtesy,"礼儀正しさ, 好意, 優遇, 礼儀",名詞,
protocol,"議定書, 外交儀礼, プロトコル",名詞,
subordinate,"従属している, 下位の",動詞,
specimen,"標本, 実例, 見本",名詞,
thesis,"論文, 命題, テーゼ, 学位論文",名詞,
eligible,"適格の, 資格のある, 望ましい",形容詞,
intrinsic,"固有の, 本質的な, 基本的な",形容詞,
diligent,"勤勉な, 入念な",形容詞,
vocational,"職業の, 職業訓練の, 仕事の",形容詞,
bankrupt,破産宣告を受けた,動詞,
stern,"厳しい, いかめしい, 厳格な",形容詞,
intrinsic,本来備わっている,動詞,
stubborn,"頑固な, 強情な, 手に負えない",形容詞,
maternal,"母の, 母親らしい, 妊婦の",形容詞,
fertile,"肥沃な, 多産の, 多産な",形容詞,
ripe,"熟した, 成熟した",形容詞,
stiff,"硬直した, 凝った, 堅い, 硬い",形容詞,
obsolete,"廃れた, 使われなくなった",形容詞,
vacant,空いている,動詞,
acoustic,"音響の, 聴覚の",形容詞,
preliminary,"予備の, 準備の, 事前の",形容詞,
approximate,"おおよその, およその",形容詞,
implicit,"暗黙の, 内在する",形容詞,
compatible,"矛盾しない, 互換性のある",形容詞,
ample,"十分すぎるほどの, 広い",形容詞,
pervasive,"隅々に広がった, 浸透する",形容詞,
ubiquitous,"至る所にある, 遍在する",動詞,
deduce,"を推測する, 演繹する",動詞,
simulate,"を模擬実験する, を装う",動詞,
merge,"合併する, を融合させる",動詞,
penetrate,"浸透する, 進出する, 貫く",動詞,
cater,"料理をまかなう, 応える",動詞,
torture,"を拷問にかける, を苦しめる",動詞,
bleed,出血する,動詞,
erect,"を建てる, を直立させる",動詞,
cherish,"を大切にする, を心に抱く",動詞,
arouse,"を引き起こす, を目覚めさせる",動詞,
doom,"運命にある, 運命, 宿命",動詞,
mourn,"悼む, 嘆く, 悲しみ嘆く",動詞,
dread,"をひどく恐れる, ～を恐れる",動詞,
nourish,"に栄養を与える, をはぐくむ",動詞,
inject,"に注射する, を注入する",動詞,
bid,"の値をつける, を述べる",動詞,
corrupt,"を堕落させる, を買収する",動詞,
reliable,頼りになる,動詞,
errand,"使い走り, 用事",名詞,
preoccupy,"の心を奪う, を夢中にさせる",動詞,
browse,"拾い読みする, 閲覧する",動詞,
compile,"を編集する, をまとめる",動詞,
allocate,"を割り当てる, 分配する",動詞,
offset,"を相殺する, 埋め合わせる",動詞,
restrain,"を制止する, を規制する",動詞,
comply,"従う, 応じる, 準拠する",動詞,
mold,"～をかたどる, 形成する, 鋳型",動詞,
expire,"期限が切れる, 期限切れの",動詞,
embark,"乗り出す, 乗船する, 船出する",動詞,
flap,"パタパタ動く, 羽ばたく",動詞,
furnish,"に備えつける, ～に備え付ける",動詞,
forge,"を偽造する, を築く",動詞,
thrust,"を押しつける, を突き刺す",動詞,
dispatch,"を派遣する, を発送する",動詞,
resent,"に憤慨する, 腹を立てる, 憤る",動詞,
reconcile,"を一致させる, を和解させる",動詞,
allege,を主張する,動詞,
oppress,"を抑圧する, を悩ませる",動詞,
expel,"を追放する, を吐き出す",動詞,
ascend,"上がる, 上る, 昇る, 上昇する",動詞,
commence,"始まる, を開始する, し始める",動詞,
advent,"出現, 到来",名詞,
reign,"治世, 統治",名詞,
diplomacy,外交,名詞,
bankrupt,破産した,形容詞,
embassy,"大使館, 大使一行",名詞,
exile,"亡命, 追放",名詞,
refuge,"避難, 保護, 避難所",名詞,
plight,"窮状, 状態",名詞,
erect,直立の,形容詞,
solitude,"ひとりでいること, 孤独",名詞,
fallacy,"誤った考え, 誤信, 錯誤, 誤解",名詞,
latitude,"緯度, 許容範囲, 緯線",名詞,
peel,皮をむく,動詞,
eclipse,"食, 失墜, 日食, 月食",名詞,
basin,"流域, 盆地, 海盆, 洗面器",名詞,
erosion,"浸食, 衰退, 侵食",名詞,
archaeology,考古学,名詞,
errand,"使い, 使い走り, 用件",形容詞,
mercy,"慈悲, 幸運, あわれみ",名詞,
rhetoric,"修辞, 美辞麗句, 修辞学",名詞,
verse,"韻文, 詩",名詞,
congestion,混雑,名詞,
sewage,"下水, 排水",名詞,
complement,"補完物, 補足, 補語, 補足物",名詞,
subsidy,"補助金, 報奨金, 助成金",名詞,
outfit,"衣装一式, 装備一式, 組織",名詞,
bulk,"大半, 大きさ, 大量, 容積",名詞,
reunion,"再会, 再結合, 再開, 同窓会",名詞,
synthesis,"合成, 総合, 統合, 統一",名詞,
mold,"鋳型, 鋳物, 性格, かび",名詞,
thirst,"渇き, 渇望",動詞,
greed,"強欲, 貪欲",名詞,
payment,支払い,形容詞,
bribe,"賄賂, 贈賄",名詞,
contempt,"軽蔑, 恥辱",名詞,
texture,"感触, 手触り, 本質, 質感",名詞,
orphan,孤児,名詞,
harassment,"嫌がらせ, ハラスメント",名詞,
hay,干し草,名詞,
doctrine,"教義, 【米】主義, 教養, 学説",名詞,
holistic,"全体論の, ホリスティックの",形容詞,
liable,"しがちな, 受けやすい",形容詞,
earnest,"まじめな, 熱心な, 真剣な",形容詞,
intelligible,理解できる,動詞,
abrupt,"突然の, 不意の, 急な",形容詞,
reckless,"無謀な, 顧みない",形容詞,
furious,"激怒した, 猛烈な",形容詞,
eloquent,"雄弁な, 説得力のある",形容詞,
reign,"統治, 治世, 君臨する",動詞,
juvenile,"青少年の, 少年少女の, 少年の",形容詞,
notorious,"悪名高い, 評判が悪い, 有名な",形容詞,
dizzy,"めまいがする, ふらふらする",形容詞,
timid,"臆病な, 内気な",形容詞,
humid,"湿気のある, 湿っぽい, 湿った",形容詞,
contagious,"感染の, 病気を伝染する",形容詞,
cynical,"冷笑的な, 皮肉な",形容詞,
dumb,"ばかげた, 口のきけない",形容詞,
monotonous,単調な,形容詞,
perpetual,"永続的な, ひっきりなしの",形容詞,
dizzy,"目まいがする, 当惑した",動詞,
weary,"疲れ果てた, うんざりした",形容詞,
numb,"麻痺した, 無感覚な, しびれた",形容詞,
mortal,"致命的な, 死すべき",形容詞,
zealous,"熱心な, 熱狂的な, 情熱的な",形容詞,
angle,"角度, 角",名詞,
payment,"支払い, 支出",名詞,
publisher,"出版社, 出版会社",名詞,
doubtfully,"疑わしく, 怪しい",副詞,
weary,に疲れている,動詞,
permanently,"恒久的に, 永遠に",副詞,
medical,"医学の, 医療の",形容詞,
cough,"咳をする, 咳",動詞,
critics,"評論家, 批評家, 批評",名詞,
explorers,"探検家, 冒険家",名詞,
participant,"参加者, 出席者",名詞,
jealously,"嫉妬深く, 妬み深く",副詞,
reliable,"信頼性のある, あてになる",形容詞,
checkup,"健康診断, 照合, 検診",名詞,
inconvenience,"不便, 不自由",名詞,
unusually,"異常に, めったにないほど",副詞,
genetically,"遺伝的に, 生まれながら",副詞,
offensive,"攻撃的な, 無礼な",形容詞,
distributor,"卸売業者, 問屋",名詞,
publicity,"宣伝, 周知",名詞,
separation,"分離, 区分",名詞,
reuse,"を再利用する, 再使用する",動詞,
voluntarily,"自発的に, 自ら進んで",副詞,
consciously,"意識的に, 故意に",副詞,
approximately,"約, おおよそ",副詞,
peacefully,"平和的に, 穏やかに",副詞,
