fish,魚,名詞,
have,持っている,動詞,
know,知っている,動詞,
book,本,名詞,
stop,止める,動詞,
wall,壁,名詞,
meet,"会う, ～を満たす",動詞,
ride,乗る,動詞,
four,4,数詞,
park,公園,名詞,
wash,洗う,動詞,
cake,ケーキ,名詞,
cook,料理する,動詞,
five,5,数詞,
hand,手,名詞,
cool,"かっこいい, すずしい",形容詞,
fast,"速い, 固定した, 速く, 断食",形容詞,
swim,泳ぐ,動詞,
city,市,名詞,
room,"部屋, 空間, 余地, 可能性",名詞,
walk,散歩,名詞,
blue,青い,形容詞,
busy,忙しい,形容詞,
play,劇,名詞,
help,助ける,動詞,
live,住む,動詞,
easy,簡単な,形容詞,
bird,鳥,名詞,
time,"時, ～回",名詞,
best,一番良い,形容詞,
June,6月,名詞,
tree,木,名詞,
make,"作る, ～を～にする",動詞,
desk,机,名詞,
town,街,名詞,
that,あれ,名詞,
nine,9,数詞,
girl,少女,名詞,
good,良い,形容詞,
left,左,名詞,
kind,種類,名詞,
dish,皿,名詞,
bath,風呂,名詞,
math,数学,名詞,
same,同じ,形容詞,
draw,"描く, 引っ張る, を引き出す",動詞,
body,身体,名詞,
fall,"落ちる, 降りる",動詞,
join,参加する,動詞,
bear,"クマ, 我慢する, を圧迫する",動詞,
lake,湖,名詞,
date,日付,名詞,
turn,"曲がる, 回る, 変化する",動詞,
well,健康な,形容詞,
shop,店,名詞,
face,顔,名詞,
talk,話す,動詞,
jump,跳ぶ,動詞,
star,"星, スター",名詞,
beef,牛肉,名詞,
nose,鼻,名詞,
trip,旅行,名詞,
right,"正しい, 正確な",形容詞,
take,"取る, 連れて行く, 撮影する",動詞,
life,"生活, 人生, 生命, 人名, 実物",名詞,
head,"頭, 先頭",名詞,
food,食べ物,名詞,
king,王様,名詞,
ship,船,名詞,
soup,スープ,名詞,
frog,カエル,名詞,
knee,"ひざ, 膝",名詞,
with,～と一緒に,前置詞,
luck,運,名詞,
hard,一生懸命に,副詞,
cute,可愛い,形容詞,
down,下に,名詞,
what,"何, なに",代名詞,
from,～から,前置詞,
drum,太鼓,名詞,
soft,柔らかい,形容詞,
bean,豆,名詞,
bike,自転車,名詞,
fruit,果物,名詞,
speak,話す,動詞,
where,どこに,疑問詞,
study,勉強する,動詞,
chair,椅子,名詞,
right,右に,副詞,
write,"書く, 手紙を書く",動詞,
color,色,名詞,
lunch,昼食,名詞,
three,3,数詞,
drink,飲む,動詞,
watch,"見る, 視聴する",動詞,
nurse,看護師,名詞,
face,"直面する, 顔",動詞,
hard,固い,形容詞,
table,机,名詞,
place,場所,名詞,
green,緑,動詞,
fifty,50,名詞,
happy,幸福な,形容詞,
Japan,日本,名詞,
leave,"去る, 残す, 置いて行く, 休暇",動詞,
large,"大きい, 広い",形容詞,
enjoy,楽しむ,動詞,
night,夜,名詞,
sheep,ヒツジ,名詞,
March,3月,名詞,
again,"もう一度, 再び, また",副詞,
white,白,名詞,
house,家,名詞,
bread,パン,名詞,
month,月,名詞,
April,4月,名詞,
sleep,眠る,動詞,
stand,"立つ, を我慢する",動詞,
small,小さい,形容詞,
black,黒い,形容詞,
sixty,60,名詞,
seven,7,数詞,
forty,40,名詞,
short,短い,形容詞,
eight,8,数詞,
visit,訪問する,動詞,
apple,リンゴ,名詞,
excuse,"言い訳, 弁解, を許す, 理由",名詞,
sport,スポーツ,名詞,
brown,茶色の,形容詞,
teach,教える,動詞,
heart,心,名詞,
mouse,ネズミ,名詞,
tooth,歯,名詞,
dream,夢,名詞,
water,水,名詞,
tired,疲れて,形容詞,
rainy,雨降りの,形容詞,
great,"素晴らしい, 広大な",形容詞,
clock,置き時計,名詞,
mouth,口,名詞,
train,列車,名詞,
never,１度も～ない,形容詞,
spell,呪文,名詞,
salad,サラダ,名詞,
horse,馬,名詞,
think,"考える, 思う",動詞,
clean,きれいな,形容詞,
river,川,名詞,
first,1番目,名詞,
snowy,雪の降る,動詞,
queen,女王,動詞,
event,"出来事, 行事, 事件",名詞,
never,１度もない,副詞,
brush,"をみがく, を磨く",動詞,
guess,"推測する, 予想する, だと思う",動詞,
grape,ブドウ,名詞,
tower,塔,名詞,
snake,蛇,名詞,
funny,"可笑しい, おかしな",形容詞,
third,3番目,名詞,
beach,砂浜,名詞,
under,下の,前置詞,
ruler,定規,名詞,
right,権利,名詞,
sunny,晴れた,形容詞,
world,"世界, 地球",名詞,
spell,"を綴る, をつづる",動詞,
sweet,甘い,形容詞,
tiger,トラ,名詞,
drama,劇,名詞,
about,"について, に関する",形容詞,
father,父親,名詞,
mother,母,名詞,
school,学校,名詞,
hungry,空腹の,形容詞,
season,季節,名詞,
winter,冬,名詞,
pencil,鉛筆,名詞,
always,いつも,副詞,
sister,姉妹,名詞,
eleven,11,数詞,
thirty,30,名詞,
dinner,夕食,名詞,
flower,花,名詞,
Friday,金曜日,名詞,
family,家族,名詞,
Monday,月曜日,名詞,
autumn,秋,名詞,
August,8月,名詞,
summer,夏,名詞,
eighty,80,名詞,
doctor,医者,名詞,
friend,友達,名詞,
Sunday,日曜日,名詞,
yellow,黄色,名詞,
spring,"春, 泉",動詞,
twelve,12,数詞,
window,窓,名詞,
player,選手,名詞,
ninety,90,名詞,
twenty,20,数詞,
number,数,名詞,
famous,"有名な, 著名な",形容詞,
strong,強い,形容詞,
cloudy,曇った,形容詞,
rabbit,ウサギ,名詞,
street,通り,名詞,
monkey,サル,名詞,
nature,"自然, 天然, 本質, 性質",名詞,
bridge,橋,名詞,
farmer,農家,名詞,
travel,旅行,動詞,
listen,聴く,動詞,
museum,博物館,名詞,
island,"島, 島々",名詞,
excuse,許す,動詞,
animal,動物,名詞,
future,未来,名詞,
second,"秒, 2番目",名詞,
really,本当に,副詞,
purple,紫色,名詞,
memory,"記憶, 思い出",名詞,
subway,地下鉄,名詞,
temple,"お寺, 寺院, 神殿",名詞,
January,1月,名詞,
station,駅,名詞,
teacher,先生,名詞,
own,"を所有している, を認める",動詞,
morning,朝,名詞,
usually,普通は,副詞,
Tuesday,火曜日,名詞,
picture,"絵, 写真",名詞,
garbage,"ゴミ, 生ゴミ, くず",名詞,
library,図書館,名詞,
October,10月,名詞,
country,"国, いなか, 地方",名詞,
sixteen,16,数詞,
brother,兄弟,名詞,
fifteen,15,数詞,
welcome,"歓迎する, 歓迎される",動詞,
science,"科学, 自然科学",名詞,
subject,"科目, 題目, 教科, 主題, 話題",名詞,
seventy,70,名詞,
evening,夕方,名詞,
bicycle,自転車,名詞,
English,英語,形容詞,
clothes,"服, 衣服",名詞,
chicken,鶏肉,名詞,
hundred,百,名詞,
weather,"天気, 天候",名詞,
second,"二番目の, 秒, おかわり",形容詞,
reading,読書,名詞,
hospital,病院,名詞,
baseball,野球,名詞,
Thursday,木曜日,名詞,
Saturday,土曜日,名詞,
thirteen,13,数詞,
fourteen,14,数詞,
nineteen,19,数詞,
eighteen,18,数詞,
February,2月,名詞,
homework,宿題,名詞,
November,11月,名詞,
December,１２月,名詞,
together,一緒に,副詞,
everyone,みんな,代名詞,
musician,音楽家,名詞,
mountain,山,名詞,
favorite,"お気に入りの, 特に好きな",形容詞,
vacation,休暇,名詞,
textbook,教科書,名詞,
practice,"練習する, 実践, 実行, 慣習",動詞,
shoulder,肩,名詞,
birthday,誕生日,名詞,
lie,"横たわる, 寝転ぶ, 存在する",動詞,
festival,祭り,名詞,
usually,ふつう,動詞,
exciting,興奮させる,形容詞,
umbrella,"傘, かさ",名詞,
straight,まっすぐに,副詞,
airplane,飛行機,名詞,
shopping,買い物,名詞,
Japanese,日本人,名詞,
seventeen,17,数詞,
beautiful,美しい,形容詞,
Wednesday,水曜日,名詞,
afternoon,午後,名詞,
breakfast,朝食,名詞,
sometimes,時々,副詞,
September,9月,名詞,
newspaper,新聞,名詞,
difficult,難しい,形容詞,
wonderful,すばらしい,形容詞,
classroom,教室,名詞,
vegetable,野菜,名詞,
different,違った,形容詞,
scientist,"科学者, 研究者",名詞,
delicious,"おいしい, 美味しい",形容詞,
bookstore,本屋,名詞,
classmate,同級生,名詞,
telephone,電話,名詞,
dictionary,辞書,名詞,
grandmother,祖母,名詞,
interesting,面白い,形容詞,
grandfather,祖父,名詞,
supermarket,スーパー,名詞,
other,"他の, ほかの",形容詞,
people,人々,名詞,
end,終わる,動詞,
last,"この前の, 最後の, 最後",形容詞,
each,各々の,形容詞,
say,言う,動詞,
question,質問,名詞,
own,"自分の, 自身の, 自分自身の",形容詞,
rest,休息する,動詞,
art,"美術, 芸術, 技術, 人文学",名詞,
rain,雨,名詞,
foot,足,名詞,
enough,十分な,形容詞,
tell,伝える,動詞,
shout,叫ぶ,動詞,
such,そのような,形容詞,
answer,答える,動詞,
show,見せる,動詞,
rise,"昇る, 上がる, 増える, 上昇",動詞,
decide,"決心する, 決定する, を決める",動詞,
sun,太陽,名詞,
word,言葉,名詞,
port,港,名詞,
front,前,名詞,
hold,"握る, 開催する",動詞,
remember,"思い出す, 覚えている",動詞,
understand,理解する,動詞,
popular,"人気の, 人気のある",形容詞,
usual,通常の,形容詞,
set,置く,動詞,
market,"市場, 市場経済, しじょう",名詞,
sure,"確信して, 自信をもって",形容詞,
mean,"意味する, を示す, 形卑劣な",動詞,
lie,"嘘, うそ",名詞,
spend,"費やす, 使う",動詞,
war,"戦争, 衝突",名詞,
wear,"着る, 身につけている",動詞,
useful,"役に立つ, 有用な",形容詞,
once,"かつて, １度",名詞,
say,例えば,名詞,
cloth,服,名詞,
ice,氷,名詞,
enter,"入る, 入場する",動詞,
health,健康,名詞,
invite,招待する,動詞,
loud,騒がしい,形容詞,
throw,投げる,動詞,
finish,終える,動詞,
forget,"忘れる, 忘れ去る",動詞,
snow,雪,名詞,
person,人,名詞,
last,持続する,動詞,
worry,"心配させる, 心配する",動詞,
wife,妻,名詞,
meat,肉,名詞,
leaf,葉,名詞,
wish,望む,動詞,
hill,丘,名詞,
success,"成功, 達成",名詞,
wind,風,名詞,
stone,石,名詞,
pork,豚肉,名詞,
build,建てる,動詞,
waste,"を浪費する, 浪費, 廃棄物",名詞,
pick,"選ぶ, 摘む",動詞,
inside,"内側, 中身, 内部",副詞,
thousand,千,名詞,
factory,"工場, 製造所",名詞,
roof,屋根,名詞,
past,過去の,名詞,
sailor,船員,名詞,
sugar,砂糖,名詞,
wood,木材,名詞,
seem,"～の様に見える, 思われる",動詞,
wake,目が覚める,動詞,
past,"過去の, 終わった",形容詞,
pay,支払う,動詞,
salt,塩,名詞,
cloud,雲,名詞,
thousand,"千, 千の",数詞,
ask,"尋ねる, たずねる",動詞,
land,土地,名詞,
planet,"惑星, 天体",名詞,
pond,池,名詞,
laugh,笑う,動詞,
just,"ちょうど, たった今",副詞,
real,"ほんとうの, 本当の, 本物の",形容詞,
stood,立った,動詞,
while,"～する間, 一方で",接続詞,
fail,"失敗する, うまくいかない",動詞,
host,を主催する,動詞,
arm,腕,名詞,
enjoyed,楽しんだ,形容詞,
during,"～の間, ～の間ずっと",接続詞,
spoke,話した,動詞,
save,"節約する, ～を貯める, 省く",動詞,
tried,試した,動詞,
still,"まだ, それでも, 静止した",副詞,
sold,売った,動詞,
foolish,愚かな,形容詞,
watched,見た,動詞,
they,彼らは,代名詞,
played,演奏した,動詞,
realize,"実現する, だとわかる",動詞,
important,重要な,形容詞,
fourth,4番目,名詞,
hers,彼女のもの,代名詞,
honest,正直な,形容詞,
between,～と～の間,前置詞,
took,取った,動詞,
quiet,静かな,形容詞,
then,"そのとき, それから",副詞,
got,得た,動詞,
yours,あなたのもの,代名詞,
joy,"喜び, 歓喜",名詞,
weak,"弱い, かすかな",形容詞,
thought,"考え, 考えること, 意見, 思考",名詞,
senior,"年上の, 上級の, ポストが上の",形容詞,
waste,"浪費, を浪費する, 無駄にする",動詞,
net,網,名詞,
had,食べた,動詞,
lose,"失う, 無くす, 負ける",動詞,
bought,買った,動詞,
poor,"貧乏な, かわいそうな",形容詞,
her,彼女の,代名詞,
its,その,形容詞,
wave,波,名詞,
went,行った,動詞,
but,しかし,接続詞,
once,"かつて, 1度",副詞,
net,"正味の, 掛け値なしの",形容詞,
his,彼の,形容詞,
stay,"滞在, 滞在する",動詞,
their,彼らの,形容詞,
yesterday,昨日,副詞,
east,東,名詞,
toy,玩具,名詞,
used,使った,形容詞,
fat,"太った, 肥満した",形容詞,
dislike,"嫌う, 嫌がる, 嫌い",動詞,
studied,勉強した,動詞,
worried,心配した,動詞,
made,作った,動詞,
wind,"を巻く, 曲がりくねる",動詞,
hope,望む,動詞,
hear,聞く,動詞,
culture,"文化, 教養, 耕作, 養殖, 培養",名詞,
language,"言語, 言葉",名詞,
theirs,彼らのもの,代名詞,
low,低い,形容詞,
grow,"育てる, 増加する",動詞,
history,"歴史, 過去, 歴史学, 経歴",名詞,
beer,ビール,名詞,
begin,始まる,動詞,
or,それとも,接続詞,
absent,欠席の,形容詞,
if,"もし～なら, もし～ならば",接続詞,
climb,"登る, よじ登る",動詞,
stopped,止まった,動詞,
host,主人,名詞,
nest,巣,名詞,
become,～になる,動詞,
gave,与えた,動詞,
add,"加える, 足し算する, 合計する",動詞,
sat,座った,名詞,
medicine,"薬, 医薬品, 医学",名詞,
clever,利口な,形容詞,
airport,空港,名詞,
though,"～だけれど, だけれども",接続詞,
hurry,急ぐ,動詞,
borrow,"借りる, を借用する",動詞,
ever,今まで,副詞,
meaning,意味,名詞,
problem,問題,名詞,
happiness,幸福,名詞,
south,南,名詞,
did,した,形容詞,
after,～の後で,前置詞,
fool,馬鹿,名詞,
afraid,"恐れて, 心配して",形容詞,
him,彼を,代名詞,
light,光,名詞,
poem,詩,名詞,
neck,首,名詞,
ate,食べた,名詞,
another,もう一つの,形容詞,
die,"死ぬ, 亡くなる",動詞,
during,～の間,前置詞,
lend,"貸す, にを与える",動詞,
capital,"首都, 資本, 大文字",名詞,
million,100万,名詞,
away,離れて,副詞,
brought,持って来た,動詞,
lived,住んだ,形容詞,
strange,"奇妙な, 異常な, 見知らぬ",形容詞,
hall,"廊下, 玄関の広間, ろうか",名詞,
change,"変わる, ～を変える, 変化",動詞,
magazine,雑誌,名詞,
choose,選ぶ,動詞,
discover,"発見する, 見つける",動詞,
farm,農場,名詞,
police,警察,名詞,
explain,"説明する, を解説する",動詞,
grass,草,名詞,
north,北,名詞,
saw,見た,名詞,
until,"までに, まで",接続詞/前置詞,
earth,地球,名詞,
dry,乾いた,形容詞,
came,来た,動詞,
advice,"忠告, 助言",名詞,
row,"こぐ, 列, 通り",動詞,
them,彼らを,代名詞,
introduce,"紹介する, 引き合わす",動詞,
understood,理解した,形容詞,
bring,"持って来る, 連れてくる",動詞,
believe,信じる,動詞,
child,子供,名詞,
happen,"起こる, 発生する",動詞,
sang,歌った,名詞,
mine,私のもの,代名詞,
because,なぜなら,接続詞,
carefully,注意深く,副詞,
college,"大学, 高等教育機関",名詞,
even,～さえ,副詞,
carry,運ぶ,動詞,
rule,"を統治する, 規則, 習慣",動詞,
exam,試験,名詞,
bright,"明るい, 頭のいい",形容詞,
cried,泣いた,形容詞,
law,"法律, 制度",名詞,
example,例,名詞,
find,見つける,動詞,
eraser,消しゴム,名詞,
plan,"計画する, 計画",動詞,
sent,送った,動詞,
feel,感じる,動詞,
weekend,週末に,名詞,
soon,"まもなく, すぐに",副詞,
sell,を売る,動詞,
expensive,"高価な, 費用のかかる",形容詞,
so,とても,副詞,
until,"まで, までは",前置詞,
almost,"ほとんど, たいてい",副詞,
sick,病気の,形容詞,
excited,興奮した,形容詞,
cheap,安い,形容詞,
instead,"そのかわりに, 代わりに",副詞,
garden,庭,名詞,
later,"後に, 以後, 後で",副詞,
noon,正午,名詞,
nervous,"あがっている, 神経質な",形容詞,
heavy,重い,形容詞,
arrive,到着する,動詞,
break,"壊れる, 破る",動詞,
win,"勝つ, を獲得する",動詞,
healthy,健康な,形容詞,
sign,"標識, 印, 合図",名詞,
maybe,"たぶん, おそらく",副詞,
hurt,を傷つける,動詞,
beside,"横に, 隣に",前置詞,
should,～すべきである,助動詞,
order,"命令, 指令, 注文, 順序, 秩序",名詞,
drive,運転する,動詞,
tall,高い,形容詞,
shape,"形, を形作る",動詞,
information,情報,名詞,
already,"すでに, もう",副詞,
university,"大学, 大学校",名詞,
care,"注意する, 世話する",動詞,
invent,"を発明する, 創造する",動詞,
bank,"銀行, 土手",名詞,
prize,"賞, 報酬, 賞品",名詞,
cousin,いとこ,名詞,
everywhere,どこでも,副詞,
plant,"植物, 草木",名詞,
hit,打つ,動詞,
angry,"怒った, 腹を立てた",形容詞,
dirty,汚い,形容詞,
promise,約束,名詞,
customer,"顧客, お客様",名詞,
twice,2回,副詞,
square,正方形,名詞,
notice,"気づく, 通知, 注意, 掲示",動詞,
collect,"集める, 収集する, 徴収する",動詞,
accident,"事故, 事件, 偶然",名詞,
cost,費用,名詞,
keep,を保つ,動詞,
late,遅い,形容詞,
order,注文する,動詞,
attention,"注意, 注目",名詞,
husband,夫,名詞,
international,"国際的な, 国際レベルの",形容詞,
often,"しばしば, よく",副詞,
however,"しかしながら, どんなに～でも",副詞,
boring,つまらない,形容詞,
glad,うれしい,形容詞,
below,"下に, 下記の",副詞,
wide,幅の広い,形容詞,
amazing,驚くべき,形容詞,
price,"値段, 価格",名詞,
anyway,ともかく,副詞,
award,"賞, 授与, 賞を与える",名詞,
ocean,"大洋, 海",名詞,
bakery,パン屋,名詞,
behind,"背後に, 後方に",副詞,
tonight,今夜は,副詞,
wrong,"間違った, 間違い, 誤った",形容詞,
imagine,"を想像する, 推測する",動詞,
without,～なしに,前置詞,
through,"を通り抜けて, ～を通して",前置詞,
quickly,すばやく,動詞,
since,～以来,前置詞,
horizon,"地平線, 水平線",名詞,
celebrate,"祝う, 祝福する, を挙行する",動詞,
rule,"支配, 統治",名詞,
wallet,さいふ,名詞,
steal,盗む,動詞,
mirror,鏡,名詞,
quick,速い,形容詞,
local,"地元の, 地域の, 地元の人",形容詞,
environment,"環境, 状況",名詞,
hole,穴,名詞,
held,開催された,形容詞,
finger,指,名詞,
shape,形,名詞,
company,"会社, 仲間, 一緒にいること",名詞,
cost,"費用として払う, 費用",動詞,
taste,"味, 風味, な味がする",名詞,
visitor,観光客,名詞,
boil,"ゆでる, 煮る",動詞,
grew,育った,動詞,
joined,参加した,動詞,
letter,"手紙, 文字",名詞,
few,いくつかの,形容詞,
piece,"欠片, 一部",名詞,
reason,"理由, 根拠, 理性, 分別, 原因",名詞,
peaceful,"平和な, 安らかな",形容詞,
handle,"を処理する, を手で扱う, 扱う",動詞,
round,まわりに,前置詞,
thirsty,のどの乾いた,形容詞,
more,もっと,副詞,
purpose,"目的, 目標",名詞,
move,"動く, 引っ越す",動詞,
daughter,娘,名詞,
fix,"固定する, 固める, 修理する",動詞,
side,"側, 面",名詞,
headache,頭痛,名詞,
anywhere,どこでも,副詞,
around,のまわりに,前置詞,
design,"を設計する, を計画する, 設計",動詞,
share,"分かち合う, 分け前, 分け合う",動詞,
receive,"を受け取る, を受理する",動詞,
injure,"を傷つける, ～に怪我をさせる",動詞,
theater,劇場,名詞,
horror,"恐怖, 怖さ, 強い嫌悪, 嫌な物",名詞,
attend,"に通う, に出席する, 付き添う",動詞,
pleasure,"楽しみ, 喜び",名詞,
protect,"を守る, 保護する",動詞,
century,世紀,名詞,
moment,"瞬間, 瞬時, 時",名詞,
difference,"違い, 差分",名詞,
actually,"実は, 本当は, 実際に, 現実に",副詞,
noisy,騒がしい,形容詞,
recently,"最近, このごろ",副詞,
fact,"事実, 現実",名詞,
sight,"見ること, 視力, 光景, 名所",名詞,
judge,審判員,名詞,
complain,"不満を言う, 不平を言う",動詞,
reach,"届く, 到着する, 辿り着く",動詞,
behind,背後に,前置詞,
support,"を支援する, 応援する, 支持",動詞,
outside,の外側に,前置詞,
matter,"問題, 困ったこと, 事柄, 事態",名詞,
airline,"航空会社, 航空業者",名詞,
finally,"ついに, やっと",副詞,
cry,泣く,動詞,
grade,"評価, 等級, 学生, 成績",名詞,
warn,"警告する, 警戒する",動詞,
comfortable,"心地の良い, 快適な",形容詞,
flavor,"風味, 味, 特色",名詞,
square,正方形の,形容詞,
taste,"味, な味がする",動詞,
quickly,素早く,副詞,
burn,を燃やす,動詞,
continue,"続く, をし続ける, 続ける",動詞,
manager,"部長, 支配人, 監督",名詞,
abroad,"外国へ, 外国で",副詞,
fresh,新鮮な,形容詞,
silent,静かな,形容詞,
several,"幾つかの, いくらかの",形容詞,
however,しかし,接続詞,
foreign,"外国の, 海外の",形容詞,
interest,"興味, 利子, 利害, 関心, 利益",名詞,
somewhere,"どこかに, どこか",副詞,
correct,"正解, 正確な, を訂正する",形容詞,
probably,"多分, おそらく, 大抵",副詞,
held,握った,動詞,
tradition,"伝統, 慣習",名詞,
soil,"土, 土地, 土壌, 温床",名詞,
lost,"失った, 道に迷った",動詞,
won,勝った,動詞,
exchange,"交換, 交換する, 両替する",動詞,
shake,震える,動詞,
raise,"手などを挙げる, を上げる",動詞,
agree,"賛成する, 同意する, 承認する",動詞,
smell,"においがする, 臭いがする",動詞,
both,両方の,形容詞,
narrow,"狭い, 幅が狭い, 細い",形容詞,
judge,"を判断する, 裁判官",動詞,
graduate,"卒業する, を修了する",動詞,
within,"以内で, 内部で",前置詞,
dangerous,危険な,形容詞,
beginning,最初,名詞,
traditional,"伝統的な, 慣習的な",形容詞,
heaven,"天国, 天",名詞,
address,"住所, 居住地, ～に差し向ける",名詞,
evacuation,避難,名詞,
found,"を見つけた, を設立する",動詞,
personal,"個人の, 個人的な",形容詞,
independence,"独立, 自立",名詞,
gentle,"優しい, 穏やかな, 物柔らかな",形容詞,
ordinary,"普通の, ふつうの, いつもの",形容詞,
sentence,"文, 判決",名詞,
whole,"全ての, 全部の, すべての",形容詞,
calligraphy,書道,名詞,
calm,"落ち着いた, 穏やかな, 静かな",形容詞,
unhappy,不幸な,形容詞,
violence,"暴力, 乱暴",名詞,
awesome,すばらしい,形容詞,
enemy,敵,名詞,
someone,"だれか, ある人",代名詞,
arrow,矢,名詞,
bother,"面倒, 迷惑をかける, を悩ます",動詞,
fight,戦う,動詞,
worth,"の価値がある, 値する",形容詞,
custom,"習慣, 慣例, 慣習, 税関, 関税",名詞,
announce,"を発表する, 知らせる",動詞,
illegal,"違法な, 違法の, 不正な",形容詞,
electronic,"電子の, 電子式の",形容詞,
latest,"最新の, 最先端の, 最近の",形容詞,
shelter,"避難所, 避難, 保護, 住まい",名詞,
crowd,"群衆, 大衆",名詞,
surprisingly,驚いたことには,副詞,
cancer,"がん, 癌",名詞,
fill,いっぱいにする,動詞,
spelling,綴り,名詞,
gas,ガソリン,名詞,
nuclear,"核の, 原子力の, 中心の",形容詞,
disagree,"意見が合わない, 不賛成である",動詞,
destroy,"を破壊する, を壊す, 滅ぼす",動詞,
palace,宮殿,名詞,
bake,"焼く, 焼成する",動詞,
brain,"頭脳, 脳",名詞,
border,"国境, 境界",名詞,
survey,"調査, を見渡す",名詞/動詞,
sustainable,"存続可能な, 持続可能な",形容詞,
encourage,"を勇気づける, 励ます",動詞,
death,死,名詞,
inventor,発明家,名詞,
born,生まれる,形容詞,
habit,"習慣, 慣行, 癖, 慣習",名詞,
barber,散髪屋,名詞,
emergency,"緊急事態, 緊急, 急ぎ",名詞,
earthquake,地震,名詞,
spread,"広がる, 広まる, を広げる",動詞,
tough,"困難な, 難しい, 頑強な",形容詞,
lip,唇,名詞,
tightly,しっかりと,副詞,
president,"大統領, 社長",名詞,
relatively,"比較的, 相対的に, 比較的に",副詞,
endangered,絶滅の危機に瀕した,動詞,
drove,運転した,動詞,
branch,"枝, 支店, 支社, 部門",名詞,
common,"共通の, 共同の, 普通の",形容詞,
tie,ネクタイ,名詞,
coal,"石炭, 炭",名詞,
peace,平和,名詞,
poet,"詩人, 作詩者",名詞,
definitely,"もちろん, 確かに, 絶対に",副詞,
address,"に対処する, に演説する, 住所",動詞,
rose,昇った,動詞,
domestic,"国内の, 家庭の, 自国の",形容詞,
most,"たいていの, 大部分の",形容詞,
strict,"厳しい, 厳格な, 厳密な",形容詞,
artistic,芸術的な,形容詞,
little,"ほとんど～ない, 小さい",形容詞,
wonder,"不思議に思う, かなと思う",動詞,
tax,"税, 税金, 税収",名詞,
drop,落ちる,動詞,
supply,"を供給する, 供給",動詞,
ecosystem,生態系,名詞,
illiterate,"読み書きのできない, 文盲の",形容詞,
possible,"可能な, 実現可能な",形容詞,
ban,"を禁止する, 禁止, を締め出す",動詞,
creative,"創造力のある, 創造的な",形容詞,
overseas,"外国へ, 海外へ",副詞,
discuss,"話し合う, について議論する",動詞,
flat,平らな,形容詞,
daily,日常の,形容詞,
hopeful,希望を持っている,形容詞,
chemical,"化学の, 化学的な",形容詞,
desert,"砂漠, 乾燥地帯, 不毛の地",名詞,
researcher,"研究者, 調査員",名詞,
belong,"のものである, に属する",動詞,
functional,実用的な,形容詞,
electricity,"電力, 電気",名詞,
establish,"を設立する, 創設する",動詞,
amaze,をびっくりさせる,動詞,
valley,谷,名詞,
satisfy,"を満足させる, を喜ばせる",動詞,
transport,"を輸送する, を運搬する, 輸送",動詞,
survey,"を調査する, をじろじろ見る",動詞,
blow,"吹く, 吹き飛ばす, 打撃",動詞,
monthly,月に1回の,形容詞,
although,"であるけれど, だけれども",接続詞,
silk,絹,名詞,
endangered,絶滅の危機にさらされている,形容詞,
convenient,"便利な, 都合がよい",形容詞,
gym,体育館,名詞,
breed,"を飼育する, 繁殖する, 育てる",動詞,
wrap,"を包む, 巻きつける",動詞,
