belong to,に属している,熟語,
get out of,"の外に出る, から抜け出す",熟語,
from now,これからは,熟語,
for a while,暫らくの間,熟語,
an average of,の平均,熟語,
relate to ～,を～に関係させる,接続詞,
as well,"同様に, その上",副詞,
by the way,ところで,熟語,
as soon as possible,できるだけ早く,熟語,
this way,このように,熟語,
after a while,しばらくして,熟語,
instead of,"の代わりに, 代わって",熟語,
too to ～,～するには過ぎる,熟語,
pass by,通り過ぎる,熟語,
police officer,警察官,名詞,
be familiar with,に馴染みがある,熟語,
even if,たとえ～だとしても,接続詞,
ask 人 about,人に～について聞く,熟語,
be responsible for,に対して責任がある,熟語,
up to,"まで, ～に至る, ～次第で",熟語,
at least,"少なくとも, 最低限",熟語,
die out,"絶滅する, 廃れる, 死に絶える",熟語,
show 人 around,人に見せて回る,熟語,
be aware of,"に気づいている, 認識している",熟語,
nuclear power,原子力,名詞,
parking lot,"駐車場, 停車場",名詞,
be full of,で一杯の,熟語,
as a result,"結果として, その結果",接続詞,
rather than,"よりむしろ, ではなくて",接続詞,
look up,を調べる,熟語,
in the past,過去に,熟語,
dress up,着飾る,熟語,
find out,見つけ出す,熟語,
come up with,"を思いつく, を考え出す",熟語,
thanks to,"のおかげで, 感謝して",熟語,
by the time,するまでには,接続詞,
in particular,"特に, とりわけ, 特に重要な",熟語,
take over,"を引き継ぐ, 継承",熟語,
in addition,"追加として, さらに",熟語,
be filled with,で満たされている,熟語,
even though,"～だけれども, ～であるのに",接続詞,
do me a favor,お願いをする,熟語,
get back,取り戻す,熟語,
in spite of,"にも関わらず, けれども",熟語,
keep in mind,を心に留めておく,熟語,
on the way to,道の途中で,熟語,
even if,たとえ～だとしても,熟語,
put down,"置く, 下へ降ろす, 下に置く",熟語,
rely on,"に頼る, を当てにする",熟語,
appeal to,に訴える,熟語,
call off,を中止する,熟語,
in case,"万一に備えて, 予防するために",接続詞,
on average,"平均して, 平均値で, 平均する",熟語,
on purpose,"故意に, わざと",熟語,
stay away from,"離れている, 距離がある",熟語,
suffer from,"で苦しむ, 悩まされる",熟語,
succeed in,に成功する,熟語,
after all,"結局, 最終的に",熟語,
be popular with,に人気がある,熟語,
be unlikely to,起こりそうにない,熟語,
catch up with,"に追いつく, 付いていく",熟語,
what is more,"さらに, さらには",会話表現,
differ from,"とは違って, との違い",熟語,
end up,最終的に～することになる,熟語,
participate in,"に参加する, に加わる",熟語,
sooner or later,遅かれ早かれ,熟語,
similar to,"に似ている, 類似している",熟語,
show off,"見せびらかす, 誇示する",熟語,
in case,"万一に備えて, 予防するために",熟語,
turn down,"断る, の音量を下げる, 拒む",熟語,
even though,～だけれども,熟語,
fill out,"書き込む, 記入する, 記載する",熟語,
by the time,するまでには,熟語,
look down on,"を下に見る, 軽蔑する",熟語,
plenty of,たくさんの,熟語,
let A do,Aにさせる,熟語,
float,浮かぶ,熟語,
in order to,"～するために, ～の目的で",熟語,
not only A but also B,AだけでなくBもまた,接続詞,
a number of,"たくさんの, 多数の",熟語,
end up,"最終的に, することになる",動詞,
lead to,"に導く, ～につながる",熟語,
by chance,"偶然に, たまたま",熟語,
in contrast,"対照的に, これに対して",接続詞,
in response to,"に応じて, に反応して",熟語,
at the same time,"同時に, 一斉に",熟語,
a variety of,"いろいろな, さまざまな",熟語,
reach out,"手を延ばす, 手を差し出す",熟語,
for fear of,"を恐れて, を怖がって",熟語,
on behalf of,"の代わりに, 代わって",熟語,
on account of,"のため, 目的の, のために",熟語,
prevent A from B,AをBから防ぐ,熟語,
be born with,"生まれつき, 生来の",熟語,
since then,"それ以来, それ以降",熟語,
turn A into B,AをBに変える,熟語,
made of,"で出来ている, 構成されている",熟語,
make sure,"を確かめる, 必ず手配する",熟語,
get along,"うまくやる, 仲良くやる",熟語,
keep up with,に遅れず付いていく,熟語,
invest in,"に投資する, に資本を提供する",熟語,
vote for,"に賛成する, に投票する",熟語,
on the contrary,"その反対で, それどころか",熟語,
bank account,"銀行口座, 貯金口座, 口座",熟語,
apply to,"に適用する, に応用する",熟語,
in touch,"連絡中, 連絡が取れて",熟語,
capable of,"ができる, 可能で",熟語,
take after,"をまねる, に似る, に似ている",熟語,
guilty of,"罪を犯して, 違法行為をして",熟語,
work out,"練習する, 運動する, ～を解く",熟語,
in contrast,対照的に,熟語,
from time to time,"時々, 偶に",熟語,
not only A but also B,AだけでなくBもまた,熟語,
in demand,"需要のある, 求められる",熟語,
stand out,"目立つ, すぐれている",熟語,
in the meantime,"とりあえず, それまでは, 一方",熟語,
to some extent,"いくらか, ある程度",熟語,
at any cost,どんな犠牲を払っても,熟語,
on the contrary,"その反対で, それどころか",接続詞,
lose face,"面子を失う, 恥をかく",熟語,
answer for,"責任を負う, 引き受ける",熟語,
insist on,するように強く求める,熟語,
in common,"共通して, 一般的に",熟語,
be affected by,"の影響を受ける, 影響される",熟語,
not yet,"まだ, 今のところ",熟語,
in response,"に応じて, に対応して",熟語,
as though,まるで～かのように,熟語,
have effects on,"に影響を与える, に作用する",熟語,
five senses,"五感, 感覚器官",熟語,
related to,"に関連する, に関わる",熟語,
intend to,するつもりである,熟語,
at present,"現在は, 今は, 今のところは",熟語,
make a difference,"違いを生む, 差をつける",熟語,
as to,"に関して, について",接続詞,
at one time,"一度に, 同時に",熟語,
all the way,"はるばる, わざわざ",熟語,
pull away,"引き離す, 引き剥がす",熟語,
try out,"を試す, 十分に試してみる",熟語,
break into,"に押し入る, 侵入する",熟語,
