dirt,泥,名詞,
crisp,"新鮮な, さっぱりした",形容詞,
evenly,均等に,副詞,
feasible,"実行可能な, 可能性のある",形容詞,
ownership,所有権,名詞,
retailer,小売業者,名詞,
confidential,機密の,形容詞,
wholesale,卸し,名詞,
valuation,評価,名詞,
specification,仕様,名詞,
Mercury,水星,名詞,
ash,灰,名詞,
shareholder,株主,名詞,
exporter,輸出者,名詞,
upstairs,上階,名詞,
scene,場面,名詞,
competence,"力量, 能力",名詞,
faithfully,忠実に,副詞,
primarily,主として,副詞,
subsidiary,子会社,名詞,
retention,保持,名詞,
downside,欠点,名詞,
query,疑問,名詞,
cupboard,"食器棚, 食器収納",名詞,
drawer,引き出し,名詞,
applicable,該当する,動詞,
capability,容量,名詞,
conservative,保守的な,形容詞,
acquisition,取得,名詞,
vent,排出口,名詞,
overtime,"延長時間, 残業",名詞,
outage,"停電, 電力断",名詞,
rebate,"払い戻し, 払戻す",動詞,
fiction,創作,名詞,
referral,照会,名詞,
disappointment,"失望, 期待外れ",名詞,
friendliness,親しみやすさ,名詞,
fund-raising,資金調達,動詞,
calculation,計算,名詞,
pharmacy,薬局,名詞,
preservation,保存,名詞,
disruption,破壊,名詞,
supervise,"監督する, ～を監視する",動詞,
academy,"学会, 協会",名詞,
supervision,"監督, 指導者",名詞,
apprenticeship,見習い,形容詞,
troubleshooting,問題処理,動詞,
verification,"立証, 証明",名詞,
ore,鉱石,名詞,
kitchenette,簡易キッチン,名詞,
acclaim,称賛する,動詞,
edition,版,名詞,
pier,桟橋,名詞,
residence,"住宅, 住居, 居住, 居住地",名詞,
utopia,理想郷,名詞,
refurbish,改修する,動詞,
delicatessen,惣菜,名詞,
walkway,歩道,名詞,
comprehension,理解,名詞,
lifetime,寿命,名詞,
iris,虹彩,名詞,
frequency,"周波数, 頻度, 頻繁",名詞,
optics,"光学, 光の学問",名詞,
contributor,"貢献者, 寄与者",名詞,
engagement,約束,名詞,
array,"整列させる, 並べる",動詞,
addendum,"追加, 付録",名詞,
purse,財布,名詞,
wheat,小麦,名詞,
booking,予約,名詞,
loosen,緩む,動詞,
admiration,"感心, 称賛",名詞,
shuttle,往復運転で運ぶ,動詞,
saving,"貯蓄, 値引き",名詞,
feedback,反応,名詞,
ladder,はしご,名詞,
determination,"決定, 決意, 決断",名詞,
foresee,"予見する, 予測する",動詞,
sew,縫う,動詞,
vase,花瓶,名詞,
patio,"テラス, 中庭",名詞,
takeoff,"離陸, 出発",名詞,
lighthouse,"灯台, 燈台",名詞,
fountain,噴水,名詞,
transact,"を行う, ～を処理する",動詞,
probability,"確率, 可能性",名詞,
expiration,"期限切れ, 終了",名詞,
unload,を降ろす,動詞,
theme,"テーマ, 論題, 主題",名詞,
paperwork,"書類, 書類作業",名詞,
initiate,"開始する, 始める",動詞,
administer,"管理する, 運営する",動詞,
consortium,連合,名詞,
affiliate,連携させる,動詞,
clutter,"乱雑, 無秩序, 混乱",名詞,
conglomerate,密集した,形容詞,
membrane,膜,名詞,
equation,方程式,名詞,
treasury,宝庫,名詞,
remuneration,報酬,名詞,
indemnity,補償,名詞,
variable,変化しやすい,形容詞,
crate,"箱, 容器",名詞,
dividend,配当,名詞,
inlet,入り江,名詞,
motivate,動機付ける,動詞,
consolidate,"統合する, 合併する",動詞,
solvent,"溶媒, 溶剤",名詞,
consolidation,統合,名詞,
transmission,伝送,名詞,
tighten,"締める, 絞る",動詞,
procurement,"調達, 供給",名詞,
arbitration,仲裁,名詞,
unity,"団結, 結束, 統一",名詞,
lawsuit,訴訟,名詞,
liability,"責任, 責務",名詞,
hydrogen,水素,名詞,
victory,"勝ち, 勝利",名詞,
termination,"終了, 終わり",名詞,
convergence,"収束, 集約, 集中",名詞,
debit,借り方,名詞,
compliance,社会規範,名詞,
implementation,実装,名詞,
expenditure,支出,名詞,
indicator,指示者,名詞,
restructure,再構築する,動詞,
framework,骨格,名詞,
equity,"公平, 普通株",名詞,
marriage,結婚,名詞,
reckon,"計算する, ～を推定する",動詞,
diligence,勤勉,名詞,
church,教会,名詞,
casualty,犠牲者,名詞,
cavalry,騎兵,名詞,
regulator,規定者,名詞,
administrator,管理者,名詞,
skid,"滑り止め, 横滑り",名詞,
allot,割り当てる,動詞,
memorandum,覚え書き,名詞,
pulp,"果肉, 果実の肉",名詞,
landlord,家主,名詞,
stitch,"一編み, ひと編み, 縫い目",名詞,
pharmaceutical,医薬品の,形容詞,
breach,違反,名詞,
consignment,"委託, 委託品",名詞,
stability,"安定, 安定性, 平穏, 均衡",名詞,
perk,ぴんと上げる,動詞,
pursuant,"に従って, 従い",形容詞,
tunnel,トンネル,名詞,
appraisal,"鑑定, 見積もり",名詞,
variance,"相違, 分散",名詞,
profitability,収益性,名詞,
overhead,間接の,形容詞,
takeover,"引継ぎ, 買収",名詞,
bankruptcy,倒産,名詞,
capitalisation,資本化,名詞,
clause,"節, 条項",名詞,
appraisee,鑑定人,名詞,
clearance,"片付け, 除去",名詞,
cargo,貨物,名詞,
cashflow,現金流量,名詞,
arbitrator,仲裁人,名詞,
stockholder,株主,名詞,
trademark,商標,名詞,
depot,"停車場, 倉庫",名詞,
demerger,解体,名詞,
spec,仕様,名詞,
turnover,"売上高, 転職率",名詞,
layoff,解雇,名詞,
insolvency,債務超過,名詞,
accession,"接近, 加盟",名詞,
brokerage,仲介,名詞,
privatization,民営化,名詞,
liquidity,流動性,名詞,
trillion,兆,名詞,
accountancy,会計職,名詞,
niche,適所,名詞,
speculator,投機家,名詞,
equities,株式,名詞,
enhancement,強化,名詞,
creditor,債権者,名詞,
depreciation,減価償却,名詞,
insurer,保険会社,名詞,
overdraft,当座貸越,名詞,
emulation,"競争, 対抗",名詞,
allegation,申し立て,名詞,
receivables,債権,名詞,
synergy,相乗効果,名詞,
deregulation,規制緩和,名詞,
digit,桁,名詞,
scaffolding,足場,名詞,
borrowing,借入,名詞,
underwrite,保険債務を負う,動詞,
incur,"負う, 招く",動詞,
liquidate,"現金化する, 清算する",動詞,
orientate,方向づける,動詞,
interface,接点,名詞,
outsource,外注する,動詞,
parcel,小包,名詞,
outlaw,無法者,名詞,
benchmark,基準,名詞,
solvent,支払い能力のある,動詞,
count,"～を数える, 重要である",動詞,
trifle,"ささいな事, くだらない事",名詞,
eminent,著名な,形容詞,
specify,～を特定する,動詞,
subdue,"～を征服する, 支配する",動詞,
base,"土台, 基礎",名詞,
ground,"運動場, 地面, 根拠, 理由",名詞,
superb,"すばらしい, 見事な",形容詞,
diffuse,"～をまき散らす, 分散する",動詞,
incline,"～を傾ける, 気持ちにさせる",動詞,
free,"自由な, 無料の, 暇な",形容詞,
discard,～を捨てる,動詞,
cage,"檻, かご, おり",名詞,
performance,"実行, 業績, 演技, 演奏",名詞,
hardship,"苦難, 苦労",名詞,
gift,"贈り物, 才能",名詞,
endeavor,"努力, 試み, 努力する, 試みる",動詞,
persevere,ねばる,動詞,
abruptly,"不意に, 突然",副詞,
epoch,"新時代, 時代の幕開け, 時代",名詞,
posterior,後の,名詞,
simultaneous,"同時の, 同時に起こる",形容詞,
recede,後退する,動詞,
extravagant,"金遣いの荒い, 過度の, 法外な",形容詞,
area,"地域, 領域",名詞,
intrude,"侵入する, 侵害する",動詞,
emigrate,移住する,動詞,
spot,"場所, ～を突き止める",動詞,
aside,脇に,名詞,
genre,"ジャンル, 酒類",名詞,
glory,栄光,名詞,
rot,"腐る, 腐敗する",動詞,
fraud,"詐欺, 不正行為",名詞,
perish,"消滅する, 死ぬ, 滅びる",動詞,
extinguish,"～を消す, を絶滅させる",動詞,
catastrophe,"破滅, 大惨事",名詞,
wait,"待つ, 仕える, 給仕する",動詞,
odds,"見込み, 勝算",名詞,
marry,～と結婚する,動詞,
risk,"危険, リスク",動詞,
board,"板, 委員会, ～に搭乗する",動詞,
lay,"～を横たえる, 置く",動詞,
idle,"何もしていない, 無用の",形容詞,
literate,"読み書きができる, 教養のある",動詞,
monologue,独白,名詞,
verb,動詞,名詞,
adjective,"形容詞, 形容する言葉",形容詞,
subscribe,定期購読する,動詞,
prose,散文,名詞,
poetry,詩,名詞,
accent,"訛り, 方言",名詞,
geology,"地質学, 岩石の科学",名詞,
astrology,占星術,名詞,
botany,植物学,名詞,
posterior,後部の,形容詞,
exclaim,"～と叫ぶ, 絶叫する",動詞,
proclaim,～を宣言する,動詞,
grumble,不満を言う,動詞,
endeavor,努力,名詞,
retrospect,"追想, 回想",名詞,
spectacle,"見世物, 光景, 眼鏡, 壮観",名詞,
concede,"～を認める, 譲歩する",動詞,
omit,"省く, 省略する",動詞,
dominant,"支配的な, より優位にたつ",形容詞,
control,"～を抑制する, 支配する, 抑制",動詞,
menace,脅威,名詞,
sense,"感覚, 判断力, 思慮, 意味",動詞,
audible,聞こえる,動詞,
rejoice,喜ぶ,動詞,
gratify,喜ばせる,動詞,
fury,怒り,名詞,
lament,"悲しみ嘆く, 嘆く, 悲しむ",動詞,
sin,罪,名詞,
ethics,倫理,名詞,
detain,拘留する,動詞,
testify,証言する,動詞,
deter,抑止する,動詞,
dual,"２つの, 二重の",形容詞,
duplicate,"複製する, 複写する",動詞,
innumerable,無数の,形容詞,
volume,"容積, 量, かさ, 本, １巻",名詞,
total,"完全な, 合計の, 合計",形容詞,
utmost,"最大の, 最大限の",形容詞,
subtract,引く,動詞,
multiply,"掛ける, 掛け算する, 乗算する",動詞,
multitude,"多数, 大勢, 多く",名詞,
average,"平均の, 普通の, 平均",形容詞,
beast,"獣, 動物",名詞,
brute,"獣, 動物, 畜生",名詞,
viewpoint,"観点, 見地",名詞,
standpoint,"立場, 観点",名詞,
cognition,"認識, 認知",名詞,
wit,"機転, 知力",名詞,
contemplation,"熟考, 沈思",名詞,
meditate,"瞑想する, 深く考える",動詞,
recollect,思い出す,動詞,
toddler,"幼児, 小児",名詞,
adult,"大人, 大人の",形容詞,
maternity,母性,名詞,
birthrate,出生率,名詞,
career,"職歴, キャリア",名詞,
farewell,"お別れ, 別れ",名詞,
enthusiastic,熱狂的な,形容詞,
coffin,棺桶,名詞,
corpse,死体,名詞,
heir,"相続人, 跡取り, 承継者",名詞,
self,自己,名詞,
acquainted,知り合いである,動詞,
scorn,軽蔑,名詞,
despise,軽蔑する,動詞,
hatred,憎悪,名詞,
humiliate,屈辱を与える,動詞,
durable,"耐久性のある, 長持ちする",動詞,
flatter,"おだてる, お世辞を言う",動詞,
gratitude,感謝,名詞,
adore,"崇拝する, 敬愛する",動詞,
nuisance,"迷惑行為, 迷惑な人",名詞,
test,"テスト, 判断基準",名詞,
class,"クラス, 授業, 階級, 分類",名詞,
indulge,"～を没頭させる, 耽る",動詞,
act,"行動する, 行動, 法令",動詞,
enact,～を制定する,動詞,
conserve,"～を保存する, 守る",動詞,
monarchy,君主政治,名詞,
aristocracy,"貴族階級, 貴族社会",名詞,
bureaucracy,"官僚, 官僚主義",名詞,
communism,共産主義,名詞,
socialism,社会主義,名詞,
nationalism,国家主義,名詞,
patriotism,"愛国主義, 愛国心, 忠誠心",名詞,
tyranny,"専制政治, 暴政, 圧政",名詞,
diplomat,"外交官, 外交官僚",名詞,
ambassador,大使,名詞,
legislate,法律を制定する,動詞,
barren,"不毛な, 実を結ばない",形容詞,
weed,雑草,動詞,
sow,"～をまく, 種をまく",動詞,
plow,"鍬, ～を耕す",動詞,
peasant,"小作農, 農夫, 農民",名詞,
chill,冷たさ,名詞,
ranch,牧場,名詞,
media,"メディア, 媒体",名詞,
journalism,"ジャーナリズム, 報道",名詞,
Internet,インターネット,名詞,
edit,～を編集する,動詞,
cartoon,"漫画, アニメ",名詞,
vein,"血管, 静脈",名詞,
artery,動脈,名詞,
ache,痛む,動詞,
fever,熱,名詞,
paralyze,～麻痺させる,動詞,
infect,～に感染させる,動詞,
organism,"生物, 生命体",名詞,
clone,"クローン, ～のクローンを作る",動詞,
anatomy,解剖学,名詞,
vapor,"蒸気, 気体",名詞,
trash,ごみ,名詞,
atom,原子,名詞,
Buddhism,仏教,名詞,
Christianity,キリスト教,名詞,
Catholic,"カトリックの, カトリック教徒",形容詞,
Protestant,"プロテスタントの, 新教徒",形容詞,
devoid,"欠けている, 不足している",動詞,
clergy,聖職者,名詞,
preach,"説く, 説教する",動詞,
pilgrim,巡礼者,名詞,
saint,"聖人, 聖人のような人",名詞,
shrine,神社,名詞,
dreary,悲しくさせる,動詞,
enchant,"魔法をかける, 魅了する",動詞,
witch,"魔女, 魔法使い",名詞,
discriminate,"差別する, 区別する",動詞,
pollute,"～を汚染する, 汚す",動詞,
trash,"ゴミ, ～を捨てる",動詞,
petroleum,石油,名詞,
moist,湿った,形容詞,
pole,極,名詞,
longitude,経度,名詞,
equator,"赤道, 赤道線",名詞,
sip,～を一口飲む,動詞,
chill,"～を冷やす, 寒気, 冷たさ",動詞,
staff,"社員, 職員",名詞,
awe,"畏敬, 畏怖, 畏怖させる",動詞,
deed,"行動, 行為",名詞,
lump,かたまり,名詞,
heap,"山, かたまり, 塊, 山盛り",名詞,
fuss,"大騒ぎ, 空騒ぎ",名詞,
dawn,"夜明け, 始まり夜が明ける",動詞,
enthusiastic,"熱意がある, 熱心な",動詞,
intent,"熱心な, 一生懸命の",形容詞,
yearn,"熱望する, 切望する, 強く望む",動詞,
fit,"合う, はまる, 健康な",動詞,
dwell,"住む, 宿る",動詞,
chore,雑用,名詞,
scale,"規模, 程度",名詞,
tutor,"家庭教師, 個別指導者",名詞,
temperate,"適度の, 節度のある, 穏やかな",形容詞,
sharply,急速に,副詞,
murmur,ささやき,名詞,
marked,"著しい, 顕著な",形容詞,
segment,"部分, 区切り",名詞,
devoid,欠けている,形容詞,
impart,"～を与える, 伝える, 授ける",動詞,
evade,"～を避ける, 回避する",動詞,
repel,"～を追い払う, 退ける",動詞,
disperse,～を散らす,動詞,
circulate,"循環する, ～を循環させる",動詞,
choke,"～を窒息させる, 詰まらせる",動詞,
suffocate,～を窒息させる,動詞,
point,"要点, 言いたいこと",名詞,
spirit,"精神, 気分, 霊魂",名詞,
sane,正気の,形容詞,
bruise,あざ,動詞,
torment,"苦痛, ～を苦しめる",動詞,
vigor,活力,名詞,
feeble,"弱々しい, 弱った, 微弱な",形容詞,
pale,"青白い, 血色が悪い, 淡い",形容詞,
tedious,退屈な,形容詞,
dreary,"退屈な, ものわびしい",形容詞,
thumb,親指,名詞,
wrist,手首,名詞,
fist,握りこぶし,名詞,
elbow,ひじ,名詞,
thigh,"大股, ふともも",名詞,
forehead,ひたい,形容詞,
eyebrow,"眉毛, 眉",名詞,
eyelid,まぶた,名詞,
eyelash,まつげ,名詞,
weed,"雑草, 草取り",名詞,
beard,あごひげ,名詞,
jaw,あご,名詞,
chin,あご,名詞,
cheek,頬,名詞,
shiver,震える,動詞,
stroll,歩く,動詞,
stride,"ひとまたぎ, 進歩, 大股で歩く",動詞,
creep,"這う, こっそり進む",動詞,
linger,"ぐずぐずする, 残存する",動詞,
pale,青ざめた,名詞,
sniff,くんくん嗅ぐ,動詞,
snore,いびきをかく,動詞,
sneer,"あざ笑う, 鼻で笑う",動詞,
grimace,"しかめ面をする, しかめ面",動詞,
mutter,"つぶやく, ぼそぼそ言う",動詞,
murmur,つぶやく,動詞,
mumble,つぶやく,動詞,
shriek,"金切り声を上げる, 叫ぶ",動詞,
sob,"すすり泣く, 涙声で泣く",動詞,
intricate,"複雑な, 込み入った",形容詞,
exquisite,"精緻な, 素晴らしい, 絶妙な",形容詞,
proficient,"熟達した, 堪能な",形容詞,
affirmative,"肯定の, 積極的な",形容詞,
horizontal,水平の,形容詞,
infamous,"悪名高い, 評判が悪い",形容詞,
clumsy,"不器用な, ぎこちない",形容詞,
momentum,勢い,形容詞,
restless,"落ち着きがない, せわしない",形容詞,
relentless,"執拗な, 情け容赦のない",形容詞,
ruthless,"情け容赦のない, 冷酷な",形容詞,
obstinate,"頑固な, しつこい",形容詞,
discreet,慎重な,形容詞,
presumably,"たぶん, おそらく",副詞,
prudent,"慎重な, 用心深い",形容詞,
integral,"必要不可欠な, 完全な",形容詞,
gap,"隔たり, 差",名詞,
series,連続,名詞,
serial,連続した,形容詞,
irregular,不規則な,形容詞,
charity,"慈悲, 慈善",名詞,
athlete,運動選手,名詞,
label,～にレッテルを貼る,名詞,
loose,"ゆるんだ, だらしない, 緩い",形容詞,
amateur,"アマチュア, 素人",名詞,
alcohol,"アルコール, 酒",名詞,
vitamin,ビタミン,名詞,
celebrity,有名人,名詞,
animate,～を活気づける,動詞,
boss,上司,名詞,
cafeteria,"社員食堂, 学食",名詞,
foul,"不快な, 汚い, 反則の, 反則",形容詞,
enlighten,～を啓蒙・啓発する,動詞,
tutor,"家庭教師, 個人電話",動詞,
sophomore,二年生,名詞,
diploma,学位,名詞,
vocation,天職,名詞,
apparatus,"装置・器具, 器具, 装置",名詞,
gadget,機械器具,名詞,
wheel,"車輪, ハンドル",名詞,
pave,～を舗装する,動詞,
automatic,自動の,形容詞,
coin,"硬貨, ～を作り出す",動詞,
story,"物語, ～階建て",名詞,
check,"～を確かめる, ～を抑制する",動詞,
chance,"機会, 可能性, 見込み, 偶然",名詞,
air,"空気, 空, 外見, 態度, 雰囲気",名詞,
lot,"大量のもの, 区画, 用地, 宿命",形容詞,
cross,"～を横切る, 機嫌の悪い",動詞,
will,"意志, 遺言",助動詞,
sound,"音, ～のように聞こえる",名詞,
service,"奉仕, 給仕, 設備, 公共事業",名詞,
minute,"極めて小さい, 微細な",形容詞,
dinosaur,恐竜,名詞,
ape,"サル, 類人猿, 大猿",名詞,
upright,直立した直立して,名詞,
feudal,封建制の,形容詞,
Renaissance,ルネサンス,名詞,
slave,"奴隷, とらわれている人",名詞,
metropolis,大都市,名詞,
bustle,喧噪,名詞,
skyscraper,超高層ビル,名詞,
navigation,航海,名詞,
lapse,"間違い, うっかり",形容詞,
soldier,"軍人, 兵士",名詞,
hostage,捕虜,名詞,
sword,剣,名詞,
rally,"集会, 再結集する, 結集する",動詞,
raid,急襲,名詞,
assassination,暗殺,名詞,
hence,"それ故に, 後に",副詞,
notwithstanding,それにもかかわらず,副詞,
namely,"すなわち, つまり",副詞,
rightly,"正当に, 当然のことながら",副詞,
justly,"正当に, 当然のことながら",副詞,
mistakenly,間違って,副詞,
reportedly,報じられるところでは,副詞,
presumably,"おそらく, たぶん",動詞,
seemingly,"見たところでは, 一見すると",副詞,
thereby,それによって,副詞,
whatsoever,"全く, 少しでも",動詞,
entity,"存在物, 統一体, 実在, 実体",名詞,
transcend,"～を越える, 超越する",動詞,
ascribe,"～の原因を帰す, のせいにする",動詞,
articulate,"～を言う, 発音する",動詞,
delegation,"代表派遣, 使節",名詞,
sanction,"制裁, 是認, 許可",名詞,
amend,"～を修正する, 改正する",動詞,
discern,"～を見分ける, 識別する",動詞,
benign,"良性の, 害のない, 有益な",形容詞,
malicious,悪意的な,形容詞,
hypocrisy,偽善,名詞,
deteriorate,悪化する,動詞,
momentum,"力, 勢い, 運動量",名詞,
velocity,速度,名詞,
lapse,"経過, 誤り",名詞,
axis,軸,名詞,
resilient,"弾力性のある, 回復力のある",動詞,
erode,"腐食する, 侵食する",動詞,
assimilate,"～を同化する, 消化・吸収する",動詞,
adhere,"くっつく, 固守する",動詞,
scrutinize,～を綿密に調べる,動詞,
tangible,"具体的な, 実体のある",形容詞,
censorship,検閲,名詞,
defy,"～を拒む, に反抗する, 逆らう",動詞,
synthesize,"～を総合する, 合成する",動詞,
tangible,"触れることができる, 明白な",動詞,
ingenious,"創意工夫に富んだ, 器用な",形容詞,
apprehension,"気遣い, 不安, 配慮や心配",形容詞,
ingenuous,"純真な, 無邪気な",形容詞,
proximity,"近いこと, 近さ, 近接",名詞,
dismay,"～を動揺させる, 動揺",動詞,
appall,～をぎょっとさせる,動詞,
stun,～をびっくりさせる,動詞,
marvel,"驚く, 驚き",動詞,
perplex,～を当惑させる,動詞,
bewilder,～を当惑させる,動詞,
astound,～をびっくりさせる,動詞,
apprehension,"懸念, 不安",名詞,
malicious,"悪意のある, 敵意を持つ",動詞,
warrant,"証明書, 保証書",名詞,
deplore,～を嘆く,動詞,
agony,"苦悩, 苦痛, 激しい苦痛",名詞,
inflict,～を与える,動詞,
afflict,～を苦しめる,動詞,
ambivalent,"矛盾する, 相反する",動詞,
unanimous,満場一致の,形容詞,
ponder,～をじっくり考える,動詞,
reap,"～を収穫する, を手に入れる",動詞,
curb,"～を抑制する, 縁石",動詞,
slap,～をぴしゃりと叩く,動詞,
clap,～を叩く,動詞,
minute,"分, 議事録",名詞,
hatch,"かえる, 孵化する",動詞,
wreck,"～を大破させる, 台なしにする",動詞,
sober,"しらふの, ありのままの",形容詞,
kin,"血縁, 親族",名詞,
riot,"暴動, 反乱",名詞,
cosmos,宇宙,名詞,
cosmic,"宇宙の, 宙域の",形容詞,
celestial,"天体の, 星座の",形容詞,
comet,彗星,名詞,
psychiatric,精神医学の,形容詞,
peril,危険,名詞,
alleviate,"～を軽くする, 軽減する",動詞,
mandatory,"強制的な, 必須の",形容詞,
imperative,"必須の, 急務の, 命令的な",形容詞,
heredity,遺伝,名詞,
humane,"思いやりのある, 人道的な",動詞,
maxim,"格言, 原理",名詞,
manifest,"～を明らかに示す, 明白な",動詞,
connotation,"言外の意味, 含蓄",名詞,
dogma,"教義, 定説, 独断, 教理",名詞,
prophet,予言者,名詞,
rectangular,長方形の,形容詞,
diameter,直径,名詞,
wither,"しおれる, 弱まる",動詞,
proliferate,"急増する, 繁殖する, 増殖する",動詞,
immerse,"～を浸す, 没頭させる",動詞,
hamper,"～を妨げる, 邪魔する",動詞,
token,しるし,名詞,
flaw,"ひび, 欠陥",名詞,
delinquent,非行の,形容詞,
gigantic,"巨大な, 大きな",形容詞,
ornament,装飾,名詞,
warrant,"～を保証する, 正当化する",動詞,
mischief,"いたずら, 悪さ",名詞,
