assortment,"詰め合わせ, 詰め物",名詞,
garland,"花飾り, 栄冠",名詞,
sabbath,"安息日, 休息の日",名詞,
oracle,"神のお告げ, 神託",名詞,
corpus,"文書資料の集成, 文献集積",名詞,
median,"中央の, 中心的な",形容詞,
plagiarism,"盗用, 窃取",名詞,
quagmire,"泥沼, 泥の沼",名詞,
coercion,"強制, 強要",名詞,
smirk,"にやにや笑う, 微笑む",動詞,
carcass,"死骸, 遺体",名詞,
ark,"箱舟, ノアの方舟",名詞,
ovation,"熱烈な歓迎, 熱心な歓迎",名詞,
ailment,"病気, 疾患",名詞,
burglary,"強盗, 住宅侵入",名詞,
jihad,"聖戦, 宗教的な戦争",名詞,
laureate,"受賞者, 授賞者",名詞,
stud,"種馬, 繁殖馬",名詞,
annuity,"年金, 退職金",名詞,
horde,"遊牧民族, 移動する民",名詞,
bravado,"虚勢, 見せかけ",名詞,
orphanage,"孤児院, 孤児の家",名詞,
surcharge,"追加料金, 追加費用",名詞,
stepfather,"継父, 義父",名詞,
impunity,"免責, 免除",名詞,
patrician,"貴族, 貴人",名詞,
supremacy,"最高, 至高",名詞,
cove,"入り江, 湾",名詞,
debtor,"債務者, 借金者",名詞,
outburst,"爆発, 爆破",名詞,
decency,"良識, 良知",名詞,
snag,"突起, 隆起",名詞,
furrow,"溝, 水路",名詞,
doctorate,"博士号, 博士の学位",名詞,
scourge,"むち, 天罰",名詞,
probation,"試用期間, 試験期間",名詞,
felon,"重罪犯人, 凶悪犯",名詞,
furor,"激怒, 怒り狂う",名詞,
pigment,"顔料, 色素",名詞,
swagger,"いばって歩く, 得意げに歩く",動詞,
blackout,"停電, 電源断",名詞,
graveyard,"墓地, 霊園",名詞,
protagonist,"主人公, 主役",名詞,
graft,"接ぎ木, 挿し木",名詞,
noun,"名詞, 単語",名詞,
rodent,"齧歯類, 小型哺乳動物",名詞,
relapse,"再発, 再度の発生",名詞,
conundrum,"難問, 難題",名詞,
debacle,"総崩れ, 崩壊",名詞,
phantom,"幻影, 幽霊",名詞,
stagnation,"停滞, 滞止",名詞,
jeopardy,"危機, 窮地",名詞,
fetus,"胎児, 胎子",名詞,
quantum,"量子, 量子単位",名詞,
moth,"蛾, 衣蛾",名詞,
incarceration,"投獄, 監獄送り",名詞,
sling,"つり縄, つり紐",動詞,
predicament,"苦境, 困難",名詞,
magistrate,"行政長官, 行政官",名詞,
stealth,"内密, 秘密",名詞,
borough,"自治区, 自治体",名詞,
infringement,"侵害, 侵犯",名詞,
arthritis,"関節炎, 関節の炎症",名詞,
squadron,"戦隊, 部隊",名詞,
burrow,"隠れ場所, 隠れ家",名詞,
heyday,"全盛期, 最盛期",名詞,
coroner,"検死官, 法医",名詞,
lookout,"警戒, 眺望",名詞,
dearth,"欠乏, 不足",名詞,
hypertension,"高血圧, 高血圧症",名詞,
rationale,"理論的根拠, 理論的基盤",名詞,
reflex,"反射, 反射作用",名詞,
mounting,"取り付け, 取り付けること",名詞,
renegade,"反逆者, 反乱者",名詞,
defamation,"名誉毀損, 中傷",名詞,
incest,"近親相姦, 近親関係",名詞,
swoop,"急降下する, 急落する",動詞,
roster,"当番表, シフト表",名詞,
biopsy,生体組織検査,名詞,
paramedic,"救急救命士, 救命士",名詞,
firearm,"銃器, 火器",名詞,
foreground,"前景, 背景",名詞,
acquittal,"無罪放免, 無罪を宣告する",名詞,
adultery,"姦通, 不倫",名詞,
rampart,"城壁, 城の壁",名詞,
sire,"雄親, 父親",名詞,
jug,"水差し, じょうろ",名詞,
intolerance,"不寛容, 偏見",名詞,
axe,"斧, 戦斧",名詞,
larva,"幼虫, 子虫",名詞,
rendezvous,"待ち合わせ, 会合",名詞,
caravan,"隊, 部隊",名詞,
thug,"刺客, 暗殺者",名詞,
cultivation,"栽培, 耕作",名詞,
stronghold,"拠点, 基地",名詞,
atheism,"無神論, 神を信じない考え",名詞,
ransom,"身代金, 解放金",名詞,
fluke,"まぐれ当たり, まぐれで",名詞,
guise,"外観, 見た目",名詞,
propensity,"傾向, 流れ",名詞,
squeal,悲鳴を上げる,動詞,
homicide,"殺人, 人を殺す行為",名詞,
thyroid,"甲状腺, 頸部の腺",名詞,
cache,"貯蔵庫, 保存場所",名詞,
moderation,"節度, 節制",名詞,
stockpile,"備蓄, 保存物",名詞,
hypocrite,"偽善者, 偽善行為をする人",名詞,
battalion,"大隊, 部隊",名詞,
meteor,"流星, 流れ星",名詞,
informant,"通報者, 情報提供者",名詞,
retina,"網膜, 眼の内部の膜",名詞,
abduction,"拉致, 誘拐",名詞,
cliche,"決まり文句, 決まった言葉",名詞,
kinship,"親族, 家族",名詞,
respite,"一休み, 休憩",名詞,
snarl,"唸る, 吠る",動詞,
gloom,"暗がり, 憂鬱",名詞,
centerpiece,"最重要, 最も重要",名詞,
platoon,"小隊, 部隊",名詞,
inception,"始まり, 開始",名詞,
genealogy,"系譜, 家系",名詞,
insurgency,"反乱, 反乱軍",名詞,
plaster,"石膏, ギプス",名詞,
remorse,"後悔, 過ちを後悔する",名詞,
paste,"のり, 接着剤",名詞,
refinery,"精製所, 精練工場",名詞,
iceberg,"氷山, 巨大な氷の塊",名詞,
savior,"救い主, 救済者",名詞,
prostitution,"売春, 売身",名詞,
crap,くだらないもの,形容詞,
pediatrician,"小児科医, 子供の医者",名詞,
irresistible,"抵抗できない, 無力な",形容詞,
decipher,"解読する, 暗号を解く",動詞,
exhort,"勧める, 推薦する",動詞,
hearten,"元気づける, 励ます",動詞,
shitty,"くだらない, ばかばかしい",形容詞,
instill,"注入する, 打ち込む",動詞,
intractable,手に負えない,形容詞,
negate,"無効にする, 取り消す",動詞,
murky,"陰気な, 暗い",形容詞,
whiff,"ほのかな匂い, 薄い香り",形容詞,
analogous,"類似の, 似ている",形容詞,
disgruntled,"不満な, 不機嫌な",形容詞,
idyllic,"のどかな, 穏やかな",形容詞,
receptive,"受容性のある, 受け入れ可能な",動詞,
laud,"称賛する, 賞賛する",動詞,
fraternal,"兄弟の, 兄妹の関係",形容詞,
overt,"明白な, 明確な",形容詞,
precocious,"早熟の, 早く成熟する",形容詞,
utilization,"利用, 使用",名詞,
conjure,"唱えて呼ぶ, 呼びかける",動詞,
galvanize,"電流を流す, 通電する",動詞,
garnish,"飾る, 装飾する",動詞,
existential,"実存の, 存在する",形容詞,
vengeance,"復讐, 報復",名詞,
brash,"せっかちな, 急かせる",形容詞,
goofy,"間抜けな, 馬鹿げた",形容詞,
implacable,"和解しにくい, 対立しやすい",形容詞,
poignant,"強烈な, 極端な",形容詞,
deterrent,"抑止する, 制止する",動詞,
pertinent,"関係がある, 関連する",動詞,
punitive,"懲罰的な, 罰するような",形容詞,
disband,"解散する, ばらばらにする",動詞,
lofty,"高尚な, 高潔な",形容詞,
therein,"その中に, 内部に",副詞,
cerebral,"脳の, 神経の",形容詞,
abet,"扇動する, 煽る",動詞,
adjoining,"隣の, 隣接する",形容詞,
eerie,"不気味な, 気味が悪い",形容詞,
stagnant,"停滞している, 静止している",動詞,
contingent,"起こりうる, 発生可能な",動詞,
latent,"潜在している, 隠れている",動詞,
prescribed,"所定の, 指定された",動詞,
staggering,"千鳥足の, ふらふらの",形容詞,
wreckage,"残骸, 遺骸, がれき",名詞,
flop,"ばったり倒れる, 突然倒れる",動詞,
incite,"扇動する, 煽る",動詞,
warhead,"弾頭, 弾丸",名詞,
interdisciplinary,"学際的な, 多分野の",形容詞,
scathing,"痛烈な, 厳しい",形容詞,
tyrant,"暴君, 専制君主",名詞,
astute,"鋭い, 鋭敏な",形容詞,
orbital,"軌道の, 軌道に関する",形容詞,
alias,"別名は, 別称は",名詞,
fumble,"手探りする, 取り損ねる",動詞,
whirlwind,"旋風, つむじ風, 竜巻",名詞,
detach,"切り離す, 分断する",動詞,
unjust,"不当な, 不適切な",形容詞,
textual,"本文の, 正文の, 原本の",形容詞,
amply,"広々と, 広大に",副詞,
makeshift,"その場しのぎの, 仮の",形容詞,
unconventional,"型破りな, 非凡な",形容詞,
writ,"令状, 逮捕令",名詞,
hesitant,"ためらった, 躊躇した",形容詞,
introspective,"内省的な, 反省的な",形容詞,
obscene,"卑猥な, 下劣な",形容詞,
apprehend,"捕らえる, 捕獲する",動詞,
gasp,息をのむ,動詞,
expatriate,"自国を離れる, 出国する",動詞,
heterosexual,異性愛の,形容詞,
exult,"喜ぶ, うれしく思う",動詞,
coy,恥ずかしいふりをした,形容詞,
heady,"せっかちな, 急かせる",形容詞,
embroil,"巻き込む, 関与させる",動詞,
affective,"優しい, 親切な",形容詞,
bipolar,"二極ある, 二極性がある",動詞,
bullish,"頑固な, 固執する",形容詞,
adrift,"漂流して, 漂う, 流されている",形容詞,
overblown,"誇張された, 過大評価された",形容詞,
aforementioned,"前述の, 先に述べた",形容詞,
glean,"集める, 収集する",動詞,
brandish,"振り回す, 使う, 利用する",動詞,
abdominal,"腹部の, 腹の",形容詞,
curt,"そっけない, 無愛想な",形容詞,
annul,"無効にする, 無効化する",動詞,
forlorn,"孤独な, 寂しい",形容詞,
annex,"添付する, 別館",動詞,
tawdry,"安っぽい, 安易な",形容詞,
terrestrial,"地球上の, 地上の",形容詞,
whim,"気まぐれ, 移り気な",名詞,
rampant,"自由奔放な, はびこった",形容詞,
devious,"遠回りの, 回り道の",形容詞,
quirky,"風変わりな, 奇抜な",形容詞,
sardonic,"冷笑的な, 皮肉な",形容詞,
corroborate,"裏付ける, 裏を取る",動詞,
intestinal,"腸の, 腸管の",形容詞,
retrospective,"回顧的な, 振り返る",形容詞,
sleazy,"低級な, 薄っぺらな, 下品な",形容詞,
forestall,"先んずる, 先駆ける",動詞,
forgo,"差し控える, 遠慮する",動詞,
canine,"犬の, 犬用の",形容詞,
savvy,"分かる, 理解する",動詞,
antiquated,"時代遅れの, 古い",形容詞,
audacious,"大胆な, 勇敢な",形容詞,
austere,"厳格な, 厳重な",形容詞,
fluorescent,"蛍光の, 発光する",形容詞,
outstrip,"追い越す, 先行する",動詞,
hum,"鼻歌を歌う, ブーンと鳴る",動詞,
whimsical,"気まぐれな, 移り気な",形容詞,
extol,"絶賛する, 高く評価する",動詞,
drizzle,"霧雨が降る, 細かい雨が降る",動詞,
vandalism,"破壊行為, 破壊的な行い",名詞,
retarded,"発達の遅れた, 遅滞している",形容詞,
arcane,"不可思議な, 神秘的な",形容詞,
neural,"神経の, 神経系の",形容詞,
vile,"下劣な, 卑猥な",形容詞,
solemn,"厳粛な, 真剣な",形容詞,
translucent,"半透明の, 透けて見える",形容詞,
degenerate,"退化する, 後退する",動詞,
obliterate,"抹消する, 消去する",動詞,
falter,"ためらう, 躊躇する",動詞,
brazen,"厚かましい, 無礼な",形容詞,
fluffy,"綿毛の, フワフワした",形容詞,
faded,"色あせた, 退色した",動詞,
inundate,"水浸しにする, 水没させる",動詞,
meander,"蛇行する, 曲がりくねる",動詞,
luxurious,"豪華な, 贅沢な",形容詞,
putative,"推定の, 予測の",形容詞,
sanguine,"楽天的な, 楽観的な",形容詞,
entrench,"塹壕に入れる, 防御する",動詞,
deride,"あざ笑う, 嘲笑する",動詞,
volatility,"揮発性, 揮発しやすい",名詞,
flinch,"尻込みする, 躊躇する",動詞,
vindication,"弁護, 防御, 弁明",名詞,
diabetic,"糖尿病の, 高血糖の",形容詞,
incendiary,"放火の, 火災を引き起こす",形容詞,
vernacular,"固有の, 独自の, 特有の",形容詞,
nominal,"名目上の, 形式上の",形容詞,
opaque,"不透明な, 明瞭でない",形容詞,
scrupulous,"良心的な, 誠実な",形容詞,
crappy,"安っぽい, 安価な",形容詞,
drench,"ずぶぬれにする, 水浸しにする",動詞,
overstate,"誇張する, 過大評価する",動詞,
insidious,"陰湿な, 卑劣な",形容詞,
lush,"青々とした, 生い茂った",形容詞,
condone,"大目に見る, 寛大に扱う",動詞,
arid,"乾燥した, 乾いている",形容詞,
deft,"器用な, 巧妙な",形容詞,
nimble,"機敏な, 敏捷な",形容詞,
auditory,"聴覚の, 聞く力",形容詞,
accrue,"発生する, 起こる",動詞,
dearly,"心から, 真心で",副詞,
ostensibly,"表向きは, 外面的に",副詞,
incompatible,"非互換の, 不適合な",形容詞,
obsessive,"強迫観念のある, 妄想的な",動詞,
prodigious,"驚異的な, 素晴らしい",形容詞,
fickle,"気まぐれな, 不安定な",形容詞,
inscribe,"刻む, 彫る",動詞,
canny,抜け目のない,形容詞,
charred,"黒焦げになった, 焦げた",動詞,
disparate,"異なる, 違う",動詞,
hideous,"恐ろしい, 恐怖な",形容詞,
irate,"怒った, 怒る",形容詞,
capitulate,"降伏する, 投降する",動詞,
cull,"摘む, 間引く, 取り除く",動詞,
speculative,"思索的な, 考察的な",形容詞,
vet,"獣医, 動物医師",名詞,
frigid,"極寒の, 極寒地の",形容詞,
flounder,"もがく, 足掻く",動詞,
align,"揃える, 整える",動詞,
affiliated,"提携した, 連携した",動詞,
gild,"金を塗る, 金箔を貼る",動詞,
upheaval,"隆起, 突起",名詞,
contemplative,"瞑想的な, 沈黙思考の",形容詞,
dissipate,"散らす, ばらまく",動詞,
respiratory,"呼吸の, 呼吸に関する",形容詞,
amidst,"の中で, 内部で",副詞,
trinity,"三位一体, 三つ",名詞,
infringe,"侵害する, 侵犯する",動詞,
wrath,"激怒, 怒り狂う",名詞,
dazzling,"眩しい, 明るい",形容詞,
ghastly,"恐ろしい, 怖い, 恐ろしいほど",形容詞,
intimately,"親密に, 密接に",副詞,
genteel,"上品な, 優雅な",形容詞,
addictive,"中毒性の, 依存性の",形容詞,
rabid,"狂った, 狂気の",形容詞,
clinch,折り曲げて留める,動詞,
malign,"有害な, 有毒な",形容詞,
quintessential,"典型的な, 一般的な",形容詞,
loot,"戦利品, 略奪物",名詞,
martian,"火星の, 火星に関する",形容詞,
womb,"子宮, 母胎",名詞,
acquit,"無罪宣告する, 無罪を証明する",動詞,
fret,"いらいらする, 怒る",動詞,
fervent,"熱烈な, 情熱的な",形容詞,
touchy,"過敏な, 敏感な",形容詞,
humiliating,"屈辱的な, 恥ずかしい",形容詞,
lavish,"気前の良い, 寛大な",形容詞,
disposable,"使い捨ての, 一回きりの",形容詞,
grope,"模索する, 探求する",動詞,
collegiate,"大学の, 大学に関する",形容詞,
insatiable,"強欲な, 貪欲な",形容詞,
err,"誤る, 間違える",動詞,
futile,"無駄な, 非効率的な",形容詞,
motley,"雑多な, 多様な",形容詞,
noteworthy,"注目に値する, 見逃せない",動詞,
lunge,"突進, 急進",名詞,
brutally,"残酷に, 無慈悲に",副詞,
detonate,"爆発させる, 破裂させる",動詞,
raucous,"耳障りな, 騒々しい, うるさい",形容詞,
mortify,"悔しがらせる, 抑制する",動詞,
infest,"横行する, はびこる",動詞,
tuberculosis,"結核, 肺結核",名詞,
coronary,"冠状動脈の, 心臓に関連した",形容詞,
exacerbate,"悪化させる, 悪くする",動詞,
horribly,"恐ろしく, 怖いほど",動詞,
momentarily,"瞬時に, 一瞬で",副詞,
loom,"ぼんやり現れる, 織機",動詞,
nibble,"少しずつ食べる, つまむ",動詞,
impromptu,"即座に, すぐに",副詞,
insofar,"その範囲で, その限りで",副詞,
ooze,"にじみ出る, 漏れ出る",動詞,
ballistic,"弾道の, 飛ぶ方向",形容詞,
greasy,"脂っこい, 油っぽい",形容詞,
engulf,"飲み込む, ゴクリと飲む",動詞,
prodigy,"天才, 神童",名詞,
provisional,"暫定的な, 仮の",形容詞,
extremist,"過激派, 極端な",名詞,
wee,"ちっぽけな, 小さい",形容詞,
worthy,"価値のある, 貴重な",動詞,
aggregate,"集める, 収集する",動詞,
nightly,"夜間の, 夜の",形容詞,
overshadow,"暗くする, 暗にする",動詞,
eject,"追い出す, 排除する",動詞,
warren,"飼育場, 飼育施設",名詞,
lurch,"よろめき, ふらつき",名詞,
spooky,"不気味な, 怖い",形容詞,
apprehensive,"心配した, 気になる",形容詞,
classy,"上品な, 優雅な",形容詞,
consummate,"完ぺきな, 完全な",形容詞,
glib,"口達者な, 話が得意な",形容詞,
demur,"異議を唱える, 反対する",動詞,
inadvertently,"うっかりと, 不注意にも",副詞,
burly,"たくましい, 強靭な, 頑強な",形容詞,
ragged,"ぼろぼろの, 古びた",形容詞,
clueless,"無知な, 知識のない",形容詞,
fetal,"胎児の, 胎児に関する, 胎内の",形容詞,
rife,"流行して, 人気がある",形容詞,
depose,"免職する, 解雇する",動詞,
indelible,"消えない, 永続する",形容詞,
proprietary,"所有者の, 独占の",形容詞,
impeach,"弾劾する, 告発する",動詞,
glossy,"光沢のある, つややかな",動詞,
leach,"ろ過する, 濾す",動詞,
disparage,"見下す, 軽視する, 軽蔑する",動詞,
glut,"満たす, 充足させる",動詞,
sumptuous,"贅沢な, 豪華な, 高級な",形容詞,
abrasive,"すり減らす, 減らす",動詞,
debase,"堕落させる, 道を踏み外させる",動詞,
stunned,"驚いた, びっくりした",動詞,
equitable,"公平な, 平等な",形容詞,
contraceptive,"避妊の, 出産を防ぐ",形容詞,
salient,"顕著な, 明らかな, 明白な",形容詞,
vantage,"有利, 得する",名詞,
clandestine,"内密の, 秘密の",形容詞,
cobble,"修繕する, 修理する",動詞,
candid,"率直な, 正直な",形容詞,
insurgent,"暴動を起こした, 乱れた",形容詞,
hurtle,"急いで行く, 急ぐ",動詞,
optic,"目の, 視力の, 視覚の",形容詞,
serpent,"蛇, 蛇のような人",名詞,
garrison,"駐屯地, 兵士が居住する場所",名詞,
injunction,"差し止め, 停止命令",名詞,
contaminant,汚染物質,名詞,
quarry,"採石場, 石を採る場所, 鉱山",名詞,
infusion,"注入, 注ぎ込む",名詞,
realtor,不動産業者,名詞,
barrage,"弾幕, 多数の弾丸や意見",名詞,
defection,"離反, 背いた",名詞,
spate,"多数, 大部分, 大勢",名詞,
brethren,"義兄弟, 誓いで結ばれた兄弟",名詞,
thump,"ゴツンと叩く, 強く打つ",動詞,
civility,"礼儀正しさ, マナーの良さ",名詞,
buyout,"買占め, 大量に買い占める行為",名詞,
leukemia,"白血病, 血液のがん, 白血球症",名詞,
oxide,"酸化物, 酸と反応した物質",名詞,
pore,"細孔, 小さい穴",名詞,
negligence,"怠慢, 怠ける, やる気がない",名詞,
loophole,"抜け穴, 例外や逃げ道",名詞,
braille,点字,名詞,
tamper,"改ざんする, 偽装する",動詞,
lexicon,"語彙, 言葉の集まり, 単語群",名詞,
perjury,"偽証, 虚偽の証言, 偽り",名詞,
diarrhea,"下痢, 便が液状になる状態",名詞,
berth,"寝台, 寝る場所",名詞,
perpetrate,"犯す, 違反する, 犯罪を犯す",動詞,
purport,"趣旨, 目的, 意図",名詞,
waver,"揺らぐ, 安定していない",動詞,
espionage,"スパイ活動, 陰謀活動",名詞,
genesis,"起源, 始まり, 出発点",名詞,
janitor,用務員,名詞,
alumnus,"卒業生, 卒業した人",名詞,
antidote,"解毒剤, 毒を中和する物質",名詞,
commandment,"命令, 指示, 指令",名詞,
wane,"欠ける, 不足している",動詞,
booty,"戦利品, 略奪物, 盗品",名詞,
abyss,"深淵, 非常に深いところ",名詞,
subvert,"覆す, 覆い隠す, 逆転させる",動詞,
cynic,"皮肉屋, 皮肉を言う人",名詞,
electrode,"電極, 電流を通す部品",名詞,
sexist,"男女差別主義者, 性差別主義者",名詞,
choreographer,"振付師, 振付家",名詞,
collusion,"共謀, 共同で犯罪を行う行為",名詞,
gradient,"勾配, 斜面, 傾斜",名詞,
proffer,"差し出す, 提供する, 出す",動詞,
stutter,"口ごもる, 話すのをためらう",動詞,
lore,"伝承, 口承",名詞,
culmination,"絶頂, 最高点, 頂点",名詞,
attrition,"消耗, 使い果たす, 減少",名詞,
disparity,"相違, 違い, 不一致",名詞,
combustion,"燃焼, 火を燃やす, 酸化反応",名詞,
permeate,"浸透する, 染み込む, 広がる",動詞,
glitch,"小さな欠陥, 小さい不備",名詞,
levee,"堤防, 水害防止のための壁",名詞,
sanctity,"尊厳, 威厳, 尊重される資質",名詞,
wreak,"浴びせる, たくさんかける",動詞,
reprimand,"懲戒, 罰すること, 訓練",動詞,
rapport,信頼関係,名詞,
plywood,"合板, 積層板",名詞,
raider,"急襲者, 突然攻撃を仕掛ける人",名詞,
nook,"隅, 角や端",名詞,
genus,"属, 分類や所属",名詞,
secession,"離脱, 退出すること",名詞,
peter,"細くなる, 狭くなる",動詞,
relive,"追体験する, 再び体験する",動詞,
scurry,"せかせか動く, 忙しなく動く",動詞,
reverence,"敬意, 尊敬, 尊重",名詞,
shortfall,"不足, 足りないこと",名詞,
ex-husband,"元夫, 以前の配偶者",名詞,
preoccupation,"没頭, 集中すること, 夢中",名詞,
luster,"光沢, 艶, 輝き",名詞,
notation,"表記, 書き表示すこと",名詞,
patronage,"後援, 支援, 援助",名詞,
penetration,貫通,名詞,
sinus,"湾曲, 曲がっていること",名詞,
clamor,"喧噪, うるさい雑踏や騒音",名詞,
acronym,頭字語,名詞,
resonant,"共鳴する, 感じ合う, 同調する",動詞,
bandit,"盗賊, 盗みを働く人",名詞,
discontent,"不満, 満足していない状態",名詞,
unearth,"発掘する, 掘り出す",動詞,
replenish,補充する,動詞,
skirmish,"小競り合い, 小さな争いや戦い",形容詞,
gust,"突風, 突然の風",名詞,
handcuff,"手錠, 人を拘束する装置",名詞,
hoof,"蹄, 馬や牛などの足の一部",名詞,
revel,"楽しむ, 何かを心から喜ぶ",動詞,
citation,引用,名詞,
complexion,"顔色, 肌の色調",名詞,
tout,うるさく勧誘する,動詞,
fiat,"命令, 指令や要求",名詞,
quell,"鎮める, 落ち着かせる",動詞,
envoy,"使者, 代理人や遣使",名詞,
fodder,"飼料, 動物のエサ",名詞,
comptroller,会計監査官,名詞,
excise,"物品税, 商品にかかる税金",動詞,
punctuate,句読点をつける,動詞,
continuum,連続体,名詞,
diaper,"おむつ, おしめ",動詞,
ferment,"発酵体, 発酵を引き起こす物質",名詞,
pleading,"嘆願, 懇願, 請願",名詞,
scum,"薄皮, 上皮",名詞,
puncture,"穴を空ける, 穴を開ける",動詞,
fledgling,"駆け出し, 初心者",名詞,
patriarch,"家長, 家族の主",名詞,
mower,"芝刈り機, 草刈り機",名詞,
iteration,"反復, 繰り返し",名詞,
paraphrase,"言い換え, 再表現",名詞,
revulsion,"嫌悪, 反感",名詞,
beacon,"のろし, 目印, 合図",名詞,
rectangle,"長方形, 四角形",名詞,
tarnish,"曇らせる, 濁らせる",動詞,
defiance,"反抗, 反発",名詞,
blister,"水膨れ, 水疱",名詞,
chuckle,"含み笑い, ほくそ笑い",形容詞,
conflagration,"大火災, 大規模な火事",名詞,
sham,"見せかけ, 仮装",名詞,
glimmer,"かすかな光, 微かな光",名詞,
onslaught,"猛攻撃, 激しい攻撃",名詞,
arson,"放火, 火をつける",名詞,
euphemism,"婉曲表現, 遠回しの表現",名詞,
overdose,"過剰摂取, 過食",動詞,
altruism,"利他主義, 無私無欲",名詞,
enclave,"飛び地, 飛地",名詞,
endemic,"風土病, 地域病",形容詞,
splice,"組み継ぎする, 繋ぐ, 接合する",動詞,
farce,"茶番, 喜劇, 茶番劇",名詞,
finesse,"巧妙な処理, うまい対処, 手腕",名詞,
fume,"臭い煙, 臭気, 悪臭",名詞,
squander,"浪費する, 無駄遣いする",動詞,
absurdity,"不条理, 不合理, 矛盾",名詞,
smite,"強打する, 激打する, ぶん殴る",動詞,
lobe,"耳たぶ, 耳垂, 耳たぼ",動詞,
scribble,"落書きする, 書き散らす",動詞,
banter,"冗談, 笑い話, おどけ",名詞,
tangle,"もつれさせる, 絡ませる",動詞,
asylum,"亡命, 亡命者, 亡命生活",名詞,
grudge,"恨み, 悪意, 憎しみ",名詞,
slick,"滑らかな, 艶やかな, 平滑な",形容詞,
herald,"使者, 使い, 代表者",名詞,
revile,"悪口を言う, 中傷する",動詞,
ambush,"待ち伏せ, 待ち構え, 伏兵",名詞,
parity,"同等, 等価, 相当",名詞,
strew,"ばらまく, 散布する, 拡散する",動詞,
bastion,"要塞, 城塞, 砦",名詞,
complicity,"共犯, 共謀者, 仲間",名詞,
renounce,"放棄する, 断念する, 諦める",動詞,
extradition,"引き渡し, 渡す, 提供する",名詞,
brawl,"乱闘, 乱打, 暴行",名詞,
clientele,"依頼人, 依頼者",名詞,
reinstate,"復帰させる, 復元する",動詞,
