break in,押し入る,熟語,
by now,今頃はもう,熟語,
by oneself,自分だけで,熟語,
charge A with B,AをBの罪で告訴する,熟語,
close to,ほぼ,熟語,
come by,を手に入れる,熟語,
come from,から生じる,熟語,
cry out,叫ぶ,熟語,
day off,休みの日,熟語,
decide on,を決める,熟語,
describe A as B,AをBだと述べる,熟語,
encourage to,するように励ます,熟語,
every other,一つおきの,熟語,
exclude A from B,AをBから除外する,熟語,
figure out,がわかる,熟語,
for the most part,大部分は,熟語,
from point of view,の視点からは,熟語,
generally speaking,一般的に言うと,熟語,
get together,集まる,熟語,
go out,外出する,熟語,
go wrong,うまく行かない,熟語,
grab by,をつかむ,熟語,
graduate from,を卒業する,熟語,
had better do,したほうがいい,熟語,
have in mind,～のことを考えている,熟語,
head for,に向かう,熟語,
hear of,のことを聞く,熟語,
help A with B,AをBで助ける,熟語,
hope for,を願う,熟語,
if anything,もしあるとしても,熟語,
impose A on B,AをBに課す,熟語,
in any case,とにかく,熟語,
in brief,要するに,熟語,
in direction,の方向に,熟語,
in exchange for,と交換に,熟語,
in harmony with,と調和して,熟語,
in honor of,に敬意を表して,熟語,
in the middle of,の真っ最中で,熟語,
inform A of B,AにBを知らせる,熟語,
invest A in B,AをBに投資する,熟語,
keep A from B,AをBから防ぐ,熟語,
leave A to B,AをBにゆだねる,熟語,
Let me,させてください,熟語,
little by little,少しずつ,熟語,
long ago,ずっと昔に,熟語,
look out,気を付ける,熟語,
lose weight,体重を減らす,熟語,
make a promise,約束をする,熟語,
many more,ずっと多くの,熟語,
mistake A for B,AをBと間違える,熟語,
name A after B,AをBにちなんで名づける,熟語,
needless to say,言うまでもなく,熟語,
no matter how,どんなに～でも,熟語,
none of,のどれもない,熟語,
not to say,とは言わないまでも,熟語,
on and off,断続的に,熟語,
on the condition that,～という条件で,熟語,
on the spot,その場で,熟語,
on time,時間通りに,熟語,
ought to,すべきである,熟語,
out loud,声に出して,熟語,
out of sight,見えなくなって,熟語,
out of work,失業中で,熟語,
over and over again,何度も繰り返し,熟語,
pay a visit to,を訪問する,熟語,
pay attention to,に注意を払う,熟語,
read out,を音読する,熟語,
recover from,から回復する,熟語,
regard A as B,AをBと見なす,熟語,
remind A of B,AにBを思い出させる,熟語,
result from,の結果として生じる,熟語,
right now,ちょうど今,熟語,
see A as B,AをBと見なす,熟語,
set up,設立する,熟語,
share A with B,AをBと共有する,熟語,
side by side with,～と肩を並べて,熟語,
sneak in,こっそり入る,熟語,
speak out,はっきり話す,熟語,
spend A on B,AをBに使う,熟語,
step by step,一歩ずつ,熟語,
stick out,目立つ,熟語,
stop A from B,AにBをさせない,熟語,
substitute A for B,Bの代わりにAを使う,熟語,
supply A with B,AにBを供給する,熟語,
suspect A of B,BについてAを疑う,熟語,
sympathize with,に同情する,熟語,
take off,を脱ぐ,熟語,
the night before,の前の夜に,熟語,
the same A as B,Bと同じA,熟語,
the week before last,先々週,熟語,
to tell the truth,本当のことを言うと,熟語,
treat A as B,AをBとして扱う,熟語,
turn around,反対方向に向きを変える,熟語,
what's more,その上さらに,熟語,
A and B respectively,AとBそれぞれ,熟語,
above all,中でも,熟語,
apart from,を除いて,熟語,
appear to have,したようだ,熟語,
as is often the case,これはよくあることだが,熟語,
as it is,現状では,熟語,
as it were,言わば,熟語,
as please,の好きなように,熟語,
as such,それ自体,熟語,
at any rate,とにかく,熟語,
at heart,心の底では,熟語,
be absorbed in,に没頭している,熟語,
be abundant in,が豊富である,熟語,
be acquainted with,と知り合いである,熟語,
be ashamed of,を恥じている,熟語,
be engaged to,と婚約している,熟語,
be fit for,に適している,熟語,
be guilty of,で有罪である,熟語,
be independent of,から独立している,熟語,
be out of breath,息が切れている,熟語,
be prepared to,する準備が出来ている,熟語,
be said to,だと言われている,熟語,
be senior to,よりポストが上である,熟語,
be short for,の略である,熟語,
be subject to,に従っている,熟語,
be susceptible to,の影響を受けやすい,熟語,
be true of,に当てはまる,熟語,
be under an obligation to,する義務がある,熟語,
be unwilling to,するのを嫌がる,熟語,
by a wide margin,大差で,熟語,
by far,はるかに,熟語,
by virtue of,のおかげで,熟語,
come apart,ばらばらになる,熟語,
come into existence,生まれる,熟語,
compensate for,を補償する,熟語,
comply with,に従う,熟語,
confuse A with B,AをBと混同する,熟語,
congratulate A on B,BのことでAを祝う,熟語,
contrary to,に反して,熟語,
correspond to,に相当する,熟語,
cure A of B,AのBを治す,熟語,
date back to,にさかのぼる,熟語,
define A as B,AをBと定義する,熟語,
devote A to B,AをBに捧げる,熟語,
dozens of,数十の,熟語,
drive crazy,の頭をおかしくさせる,熟語,
drop in,立ち寄る,熟語,
early on,早い時期に,熟語,
end with,で終わる,熟語,
enter into,～に参加する,熟語,
entitle A to B,AにBの権利を与える,熟語,
every now and then,時々,熟語,
every other day,一日おきに,熟語,
extract A from B,AをBから引き抜く,熟語,
face up to,受け止めて対処する,熟語,
feel pity for,に哀れみを感じる,熟語,
follow up on,追及する,熟語,
for a change,いつもと違って,熟語,
for the sake of,のために,熟語,
get done,をやり終える,熟語,
get to,に到着する,熟語,
go bankrupt,倒産する,熟語,
go by,過ぎ去る,熟語,
go without,～なしに済ます,熟語,
had better not,しない方が良い,熟語,
hardly any,ほとんどがない,熟語,
have an influence on,に影響を与える,熟語,
have faith in,を信頼している,熟語,
have nothing to do with,と何ら関係がない,熟語,
having said that,そうは言っても,熟語,
hit on,急に思いつく,熟語,
hold back,を押しとどめる,熟語,
hold the line,電話を切らずに待つ,熟語,
in accordance with,に従って,熟語,
in all,全部で,熟語,
in comparison with,と比較して,熟語,
in good faith,誠意をもって,熟語,
in no time,瞬く間に,熟語,
in part,部分的に,熟語,
in proportion to,に比例して,熟語,
in relation to,に関連して,熟語,
in return for,のお返しに,熟語,
in sight,視界に入って,熟語,
in the face of,と向かい合って,熟語,
in the presence of,のいる所で,熟語,
in the short run,短期的には,熟語,
in the way of,の邪魔になって,熟語,
indulge in,欲しいままにする,熟語,
just because,単に～だという理由で,熟語,
let down,～を失望させる,熟語,
make a fool of,馬鹿なことをする,熟語,
make up one's mind,決心をする,熟語,
make use of,を利用する,熟語,
may well do,おそらく～するだろう,熟語,
might as well,した方がいいかもしれない,熟語,
might have,～したかもしれない,熟語,
most of all,何よりも,熟語,
not A but B,AではなくB,熟語,
not A or B,AでもBでもない,熟語,
not quite,完全にというわけではない,熟語,
not to mention,は言うまでもなく,熟語,
now that,今はもう～なので,熟語,
object to,に反対の意思を表す,熟語,
on a basis,の基準で,熟語,
on impulse,衝動的に,熟語,
pick out,を選ぶ,熟語,
present A with B,AにBを贈る,熟語,
put aside,を脇に置く,熟語,
put to use,を利用する,熟語,
put up,を掲げる,熟語,
range from A to B,AからBに及ぶ,熟語,
rob A of B,AからBを奪う,熟語,
see if,かどうか確かめる,熟語,
see off,見送る,熟語,
single out,～を選び出す,熟語,
so long as,～である限り,熟語,
such as it is,これだけですが,熟語,
take A as B,AをBだと解釈する,熟語,
take for granted,を当然のことと思う,熟語,
take hold of,をつかむ,熟語,
that is to say,つまり,熟語,
think nothing of,を全く気にしない,熟語,
think of A as B,AをBと見なす,熟語,
to extent,の程度に,熟語,
to one's relief,ほっとしたことに,熟語,
within distance,とどく距離に,熟語,
without fail,失敗なく,熟語,
without trace,跡形もなく,熟語,
