object,"反対する, と言って反対する",動詞,
suddenly,突然に,副詞,
disaster,"災害, 災難, 惨事",名詞,
disease,"病気, 疾患",名詞,
Beyond,を超えて,動詞,
could,できた,助動詞,
rapidly,"速く, 急速に, 素早く, 迅速に",副詞,
charge,"を充電する, ～を非難する",動詞,
meant,意味した,動詞,
match,"合う, に匹敵する, 一致する",動詞,
behavior,"ふるまい, 振る舞い, 態度",名詞,
uncomfortable,"心地の悪い, 不快な",形容詞,
title,"題名, 表題",名詞,
resource,"資源, 資産, 資金, 才覚, 財源",名詞,
ashamed,"恥じて, 恥ずかしくて",形容詞,
image,"画像, 印象, イメージ, 像",名詞,
fortunately,"幸運にも, 幸いにも",副詞,
exception,"例外, 特例",名詞,
certainly,"確かに, 間違いなく",副詞,
surely,確かに,副詞,
charge,"非難, 料金, 管理, に請求する",名詞,
device,"装置, 仕掛け, 機器, 方策",名詞,
treasure,"宝物, 財宝, 財産, 宝",名詞,
focus,"集中する, 重点を置く, 焦点",動詞,
respect,"を尊敬する, を尊重する",動詞,
somehow,"何らかの形で, どうにか",副詞,
mind,精神,名詞,
tear,"を引き裂く, を裂く, 裂ける",動詞,
fire,火事,名詞,
god,神,名詞,
blind,目の見えない,形容詞,
forward,"前へ, 前方へ, 前に",副詞,
tear,涙,名詞,
employee,"従業員, 社員",名詞,
raw,"生の, 未加工の, 原料のままの",形容詞,
survival,"存続, 生き残ること, 生存",名詞,
road,"道路, 道",名詞,
species,"種, 種類, 種族, 人類",名詞,
lawyer,"弁護士, 法律家",名詞,
pretty,"かなり, 相当に",副詞,
himself,彼自身を,代名詞,
sleepy,眠い,形容詞,
quite,"かなり, 相当, 相当に",副詞,
scared,怖がって,形容詞,
ahead,前方に,副詞,
period,"時代, 期間, 周期, 時限",名詞,
available,"利用できる, 使用可能な",形容詞,
nowadays,"最近, 近頃",副詞,
gain,"得る, 獲得する, 増す, 獲得",動詞,
quality,"質, 特性, 特質, 品質, 性質",名詞,
improve,"を改善する, 改良する",動詞,
extra,"余分の, 特別の, 追加の",形容詞,
clothing,"衣料品, 服",名詞,
disappoint,"がっかりさせる, 失望させる",動詞,
originally,"はじめは, 元々は",副詞,
details,"詳細, 詳しく説明する",名詞,
melt,"溶ける, を溶かす, なごむ",動詞,
direction,"方向, 方角, 指針",名詞,
injury,"怪我, 負傷, けが",名詞,
silence,沈黙,名詞,
tight,"狭い, 締まった, きつい",形容詞,
sharp,"鋭い, 先鋭的な",形容詞,
advantage,"有利, 利点, 優勢, 有利な点",名詞,
object,"物体, 実体, 対象, 目的",名詞,
surface,"表面, 水面, 外見, 表層",名詞,
knowledge,"知識, 学識, 知っていること",名詞,
immediately,"即座に, 直ちに",副詞,
experiment,"実験, 試み",名詞,
material,"材料, 原料, 素材, 資料, 生地",名詞,
rarely,めったに～ない,形容詞,
traffic,"交通, 運輸, 通行, 交通量",名詞,
reduce,"を減らす, 縮小する, を変える",動詞,
distance,"距離, 間隔",名詞,
opportunity,"機会, 好機",名詞,
activity,活動,名詞,
prefer,"より好む, 好む, のほうを好む",動詞,
mention,"言及する, 参照する, と言う",動詞,
impression,"印象, 感じ",名詞,
item,"項目, 要点, 品目, ～個, 記事",名詞,
profit,"利益, もうけ, 収益, 得",名詞,
sink,"沈む, 沈没する",動詞,
illness,"病気, 疾患",名詞,
expert,"専門家, 熟達した",名詞,
quit,"やめる, 中止する, を去る",動詞,
silly,"馬鹿な, 愚かな, ばかな",形容詞,
wealthy,"裕福な, 豊かな",形容詞,
behave,"振る舞う, 立ち振舞う",動詞,
quite,まったく,動詞,
force,"に強いる, を強要する, 力",動詞,
decrease,"減少する, を減らす, 減少",動詞,
divide,"を分割する, 分ける, 分かれる",動詞,
ignore,"を無視する, 見逃す",動詞,
organize,"を組織する, を編成する",動詞,
overcome,"を克服する, 乗り越える",動詞,
attract,"引きつける, 魅了する",動詞,
breathe,"呼吸をする, 呼吸する, を吸う",動詞,
confuse,"を混乱させる, 区別がつかない",動詞,
reserve,"を取っておく, を保管する",動詞,
asleep,"眠っている, 寝ている",形容詞,
rarely,"めったに～ない, 稀に",副詞,
refrigerator,冷蔵庫,名詞,
apologize,"謝る, 謝罪する, 弁明する",動詞,
mostly,"主に, ほとんど",副詞,
dig,"を掘る, 採掘する",動詞,
muscle,"筋肉, 筋力",名詞,
deal,"取引, 量",名詞,
bite,"を噛む, かじる, かむ, 刺す",動詞,
focus,"焦点, 中心, 関心の的",名詞,
treat,"を扱う, 待遇する, を治療する",動詞,
rather,"むしろ, どちらかといえば",副詞,
apparently,"見たらわかる, 一見すると",副詞,
lack,"～を欠く, 欠如",動詞,
discovery,"発見, 見つけること",名詞,
arrival,"到着, 到達",名詞,
degree,"程度, 度, 学位",名詞,
achieve,"を達成する, 到達する",動詞,
ease,"を軽減する, 和らぐ, 緩む",動詞,
attitude,"態度, 姿勢, 考え方, 心構え",名詞,
belief,"信念, 信条",名詞,
demonstrate,"実証する, 証明する, 実演する",動詞,
ancient,"古代の, 大昔の, 昔からの",形容詞,
formal,"正式な, 公式の",形容詞,
allow,"を許可する, 許す, を与える",動詞,
article,"記事, 論文, 条項, 品物, 文章",名詞,
contain,"を含む, が入っている",動詞,
temperature,"温度, 気温, 体温",名詞,
ideal,"理想的な, 観念的な, 理想",形容詞,
hardly,"ほとんどない, 少ない",副詞,
nevertheless,"それにもかかわらず, けれども",接続詞,
unable,"できない, 不能である",形容詞,
argument,"議論, 口論",名詞,
ancestor,"祖先, 先祖, 原型",名詞,
height,"高さ, 高度",名詞,
ideal,"理想, 目指すべき状態",名詞,
popularity,"人気, 流行",名詞,
agent,"代理人, 代表者, 仲介者, 薬剤",名詞,
praise,"をほめる, 賞賛, を賞賛する",動詞,
punish,"を罰する, 懲らしめる",動詞,
negative,"否定の, 拒否, 否定的な",形容詞,
available,"手に入る, 利用できる",動詞,
consist,"成り立つ, 構成する, 成る",動詞,
maximum,"最大, 最大の",名詞,
criticize,"を批評する, を評価する",動詞,
promote,"を促進する, を推進する",動詞,
recover,"回復する, 元に戻る",動詞,
translate,"を翻訳する, 通訳する",動詞,
childhood,"子供時代, 幼少期",名詞,
accomplish,"を成し遂げる, 完成する",動詞,
combine,"を結合させる, 合同する",動詞,
responsible,"責任がある, 責任が伴う",形容詞,
stomach,腹,名詞,
vision,未来像,名詞,
expansion,"拡張, 拡大, 増幅",名詞,
occur,"発生する, 起こる, 心に浮かぶ",動詞,
firm,"確固たる, 堅固な, 安定した",動詞,
solution,"解決法, 解明",名詞,
ease,"容易さ, 気楽さ",名詞,
elect,を選出する,動詞,
unit,"単位, 員数",名詞,
educational,"教育の, 教授の",形容詞,
manner,"やり方, 方法, 作法, 物腰",名詞,
suffering,"苦しみ, 悩み",名詞,
crucial,"重要な, 決定的な",形容詞,
range,"範囲, 範囲が及ぶ",動詞,
govern,"統治する, 支配する, 決定する",動詞,
enforcement,"執行, 実施",名詞,
talented,才能のある,形容詞,
research,"研究, 研究する, 調査",名詞,
firm,"しっかりした, 堅い, 会社",形容詞,
community,"共同社会, 共同体, 社会, ～界",名詞,
force,"力, 勢い, 勢力, 軍事力",名詞,
impressive,"印象的な, 鮮烈な",形容詞,
salary,"給与, 報酬, 給料",名詞,
deal,"を扱う, 分配する, を処理する",動詞,
prompt,"即座の, 直ちに, 迅速な",形容詞,
vote,"投票する, 投票権, 投票",動詞,
range,"範囲, 幅, 射程距離, 組",名詞,
vital,"極めて重要な, 生命の",形容詞,
estate,"財産, 資産, 私有地",名詞,
responsibility,"責任, 義務",名詞,
unknown,"未知の, 未明らかな, 不明の",形容詞,
grant,給付金,名詞,
perceive,"知覚する, 感じる, に気づく",動詞,
especially,"特に, 格段に",副詞,
client,"顧客, 依頼人",名詞,
mysterious,"不可解な, 不思議な",形容詞,
steel,"鋼鉄, 鉄",名詞,
concept,"概念, 観念, 考え, コンセプト",名詞,
nevertheless,"にも関わらず, けれども",副詞,
attribute,"に帰する, 原因を帰す, 属性",動詞,
prevent,"を妨げる, 予防する, を防ぐ",動詞,
manufacturer,"製造元, 製造業者, メーカー",名詞,
effect,"効果, 影響, 結果",名詞,
encounter,"遭遇する, 出会う, 遭遇",動詞,
accuse,"告発する, 告発, を非難する",動詞,
briefly,"簡単に, 手短に",副詞,
so-called,"いわゆる, 通称",形容詞,
global,"地球の, 世界の",形容詞,
lack,"不足, 欠乏",名詞,
essay,"論文, 随筆",名詞,
approach,"に近づく, 接近する",動詞,
natural,"当然の, 自然の",形容詞,
administration,"機関, 運営, 管理, 行政, 政府",名詞,
production,"生産, 製造",名詞,
qualify,"に資格を与える, 認可する",動詞,
intention,"意図, 目的",名詞,
previously,"以前は, 前もって",副詞,
fee,"料金, 手数料, 謝礼",名詞,
nor,もない,接続詞,
negotiation,"交渉, 話し合い",名詞,
automobile,"自動車, 乗用車",名詞,
dust,"ほこり, 塵",名詞,
extremely,"極端に, 過度に",副詞,
echo,"こだま, 反響",名詞,
detailed,"詳細の, 具体的な",形容詞,
maximum,"最大, 最大の, 最大限",形容詞,
pan,フライパン,名詞,
improvement,"改善, 改良",名詞,
genius,"天才, 才人",名詞,
credit,"信用, 信頼, を帰する, 称賛",名詞,
debt,"借金, 負債, 恩義",名詞,
responsible,責任がある,動詞,
therapy,"治療, 療法, 心理療法",名詞,
glance,"一目見る, 一目, ちらりと見る",名詞,
storage,"保管場所, 倉庫, 保存",名詞,
so-called,いわゆる,動詞,
academic,"学術の, 大学の, 学問の",形容詞,
permit,"を許可する, を認める",動詞,
concern,"心配する, に関係する, 関係",動詞,
strain,"張る, 伸ばす, に負担をかける",動詞,
role,"役割, 職務, 役",名詞,
nowhere,"どこにも, どこにでも",副詞,
recent,"最近の, 新しい",形容詞,
mate,"友達, 仲間",名詞,
distinguish,"を区別する, 識別する",動詞,
sophisticated,"洗練された, 高雅な, 精巧な",形容詞,
upset,気持ちが動揺した,形容詞,
disturb,"を阻害する, 邪魔をする",動詞,
invest,"に投資する, 資本をつぎ込む",動詞,
intense,"激しい, 熱心な, 強烈な",形容詞,
retire,"退職する, 引退する, 退く",動詞,
sophisticated,"高性能の, 精巧な, 洗練された",動詞,
glance,"一目見る, ひとめ見る",動詞,
wildlife,"野生動物, 野生生物",名詞,
assault,"に暴行する, を攻撃する, 襲撃",動詞,
polite,"礼儀正しい, 丁寧な",形容詞,
entertain,"を楽しませる, をもてなす",動詞,
competition,"競争, 競争相手",名詞,
inquiry,"問い合わせ, 質問",名詞,
bind,"縛りつける, 束ねる, を縛る",動詞,
passenger,"乗客, 客",名詞,
meanwhile,"一方で, 他方で, その間に",副詞,
earn,"稼ぐ, 得る, をもたらす",動詞,
complex,"複雑な, 複合の",形容詞,
moreover,"さらに, その上",副詞,
structure,"構造, 建造物, 体系, 構造物",名詞,
annoy,"いらだたせる, 怒らせる",動詞,
influence,"影響, 影響力, 波及",名詞,
detail,"詳細, 具体的な情報, 細部",名詞,
prior,"優先の, 前の",形容詞,
assessment,"評価, 査定",名詞,
engaged,"に従事して, 忙しくして",形容詞,
regret,"後悔する, 後悔, 遺憾",動詞,
court,"裁判所, 法廷, 裁判, 宮廷",名詞,
threaten,を脅かす,動詞,
competitive,競争力のある,動詞,
enable,"に可能にさせる, を可能にする",動詞,
unfortunately,"残念なことに, 不幸にも",副詞,
representation,"表現, 表示",名詞,
grant,"にを与える, を認める, 給付金",動詞,
procedure,"手続き, 手順",名詞,
expectation,"期待, 予想",名詞,
proposed,提案した,動詞,
asset,"資産, 財産, 価値のあるもの",名詞,
dump,"投げ捨てる, 捨てる",動詞,
citizen,"市民, 国民",名詞,
occupation,"職業, 仕事",名詞,
restore,"を元に戻す, を修復する",動詞,
significance,"重要性, 意義",名詞,
flow,"流れる, 流す, 生じる, 流れ",動詞,
failure,"失敗, 挫折, 失敗作, 失敗者",名詞,
earnings,"収益, 稼ぎ",名詞,
peer,"同僚, 仲間, じっと見る",名詞,
strategy,"戦略, 戦術, 方策",名詞,
upset,"を動揺させる, をだめにする",動詞,
remarkable,"目立った, 際立った, 顕著な",形容詞,
heel,"かかと, きびす",名詞,
isolate,"を孤立させる, 隔離する",動詞,
competitive,"競争力のある, 競争による",形容詞,
typical,"典型的な, 代表的な, 特有の",形容詞,
compete,"競争する, 争う, 競う",動詞,
assault,"暴行, 攻撃",名詞,
conviction,"信念, 確信",名詞,
bill,"請求書, 勘定書, 【英】勘定書",名詞,
emphasize,"を強調する, 力説する",動詞,
immigrant,"移民, 移住者",名詞,
interpret,"を解釈する, 受け取る",動詞,
thick,"厚い, 肥厚な",形容詞,
physics,"物理学, 物理科学",名詞,
trigger,"引き金, 誘因",名詞,
status,"状態, 身分, 地位, 社会的地位",名詞,
political,政治の,形容詞,
truth,"真実, 事実",名詞,
partly,"部分的に, 一部分, 一部には",副詞,
glance,"一目見る, 一目",名詞/動詞,
observe,"を観察する, を監視する",動詞,
stream,"流れ, 水流",名詞,
oppose,"反対する, 抵抗する",動詞,
conscious,"意識して, 気をつけて",形容詞,
intend,"意図する, 意図して",動詞,
operation,"操作, 作用, 操縦, 運営",名詞,
recommend,"を推薦する, を勧める",動詞,
feature,"特徴, 特性, を目玉とする",名詞,
consideration,"考慮, 考察",名詞,
diet,"食事, 食事療法, 国会, 議会",名詞,
population,"人口, 国民",名詞,
necessarily,"必然的に, 必ず",副詞,
whether,"どちらか, いずれか",接続詞,
analysis,"分析, 解析",名詞,
conflict,"対立, 争い",名詞,
extreme,"極端な, 過激な, 極度の, 極限",形容詞,
desire,"を強く望む, 願望, 切望する",動詞,
wherever,"どこでも, どの場所でも",接続詞,
source,"情報源, 原因, 源, 根源, 出所",名詞,
objective,"目標, 目的",名詞,
rural,"田舎の, 農村の, 田園の",形容詞,
headline,"見出し, 表題",名詞,
analyst,分析者,名詞,
clue,"手がかり, 糸口, ヒント, 鍵",名詞,
controversial,"議論の的になる, 論争上の",形容詞,
commission,"手数料, 委任状",名詞,
till,"まで, 至る",前置詞,
seek,"求める, 捜し出す, を要請する",動詞,
independent,"独立した, 自立した",形容詞,
proposed,"提案した, 提供した",形容詞,
theory,"理論, 学説, 原理, 推測",名詞,
fellow,"仲間, 友人, 同僚, 同級生, 男",名詞,
elderly,"年配の, 高齢の, お年寄りの",形容詞,
extension,"拡張, 展開",名詞,
feature,"特徴, を目玉とする",動詞,
proper,"適切な, ふさわしい, 正式の",形容詞,
enhance,"強調する, 高める, 増す",動詞,
due,"期限の, 納期の, 予定された",形容詞,
existing,"既存の, 現存の",形容詞,
expand,"拡大する, 広がる, 詳説する",動詞,
rebel,"反逆者, 造反者, 反逆する",名詞,
suffer,"を患う, 苦しむ, を経験する",動詞,
democrat,"民主主義者, 民主派",名詞,
personally,"個人的に, 本人自ら",副詞,
murder,"(故意の）殺人, …を殺す",動詞,
throughout,"至るところに, 終始",前置詞,
preserve,"保存, を保存する, を保持する",動詞,
engaged,"従事している, 婚約している",動詞,
intelligent,"かしこい, 知能の高い, 聡明な",形容詞,
slide,"滑る, 滑走する",動詞,
murder,"殺人, 凶行",名詞,
drift,"漂う, さまよう, を押し流す",動詞,
constantly,"常に, いつも",副詞,
drift,"漂流, 流れる",名詞,
result,"結果, 結果として生ずる",名詞,
priority,"優先度, 優越性, 優先",名詞,
joint,"継目, 関節, 接合, 継ぎ目",名詞,
viewer,"観察者, 視聴者, 監視人",名詞,
satellite,"衛星, 人工衛星",名詞,
distant,"遠く離れた, 遠隔の",形容詞,
delivery,"配達, 送付, 郵送",名詞,
anxious,"心配した, 不安な, 心配して",形容詞,
towards,"の方へ, 向かって",前置詞,
significant,"重要な, 大切な, 重大な",形容詞,
particular,"特定の, 明確な, 特別の",形容詞,
conscious,意識している,動詞,
trigger,"を引き起こす, 引き金となる",動詞,
criticism,"批判, 評価",名詞,
appear,"現れる, 出現する",動詞,
permission,"許可, 認可",名詞,
virus,"ウイルス, 病原体",名詞,
deny,"を否定する, 拒否する, を拒む",動詞,
valuable,"貴重な, 価値のある",形容詞,
comprehensive,"包括的な, 理解力のある",形容詞,
complete,"を完成させる, 仕上げる",動詞,
till,"まで, 至る",接続詞,
properly,"適切に, 適当に",副詞,
vulnerable,"傷つきやすい, 繊細, 弱い",形容詞,
directly,"直接, 直接的に",副詞,
occupy,"占める, 取る, を占領する",動詞,
vary,"多様化する, 異なる, 変わる",動詞,
controversial,議論を引き起こす,動詞,
stare,"じっと見つめる, じっと見る",動詞,
decade,"10年間, 10年",名詞,
armed,"武装した, 装備した",形容詞,
fate,"運命, 宿命, 結末, 最期",名詞,
conflict,"争い, 論争, 不一致, 衝突",形容詞,
convince,"を納得させる, 説得する",動詞,
criminal,"犯罪の, 違法の",名詞,
stable,"安定した, 安泰な, 動じない",形容詞,
naked,"裸の, 無防備な, むき出しの",形容詞,
Jewish,"ユダヤ人, ユダヤ教徒",形容詞,
senate,"上院, 上院議会",名詞,
hide,"隠す, 隠れる",動詞,
recovery,"回復, 復元",名詞,
bond,"拘束, 束縛, 絆, 債券, 接着剤",名詞,
portrait,"肖像画, 顔の絵",名詞,
intervention,"介在, 仲裁",名詞,
consistent,"一貫した, 矛盾のない",形容詞,
investigator,"捜査官, 探偵",名詞,
normally,"通常は, 普通に",副詞,
conclude,"を締めくくる, 終える",動詞,
desire,"願望, 切望する",名詞,
respond,"反応する, と返答する, 答える",動詞,
involvement,"関与, 関わり合い",名詞,
minister,"大臣, 牧師, 聖職者",名詞,
patch,"当て布, 布切れ, 部分, 斑点",名詞,
chairman,会長,名詞,
ethnic,"民族の, 民族特有の, 人種の",形容詞,
lap,"ひざ, 膝小僧",名詞,
refer,"を参考にする, 参照する, 指す",動詞,
repair,"を修理する, 修繕する",動詞,
current,"現在の, 現行の, 現代の, 流れ",形容詞,
obviously,"明らかに, 明白に",副詞,
ceiling,"天井, 屋根",名詞,
mass,"大規模な, 大量の, 大衆の",形容詞,
philosopher,哲学者,名詞,
suicide,"自殺, 自害, 自殺的行為",名詞,
social,"社会の, 共同体の, 社交の",形容詞,
potential,"潜在的な, 潜伏している",形容詞,
bond,"きづな, 結束",形容詞,
sum,"合計, 総計, 額, 要点",名詞,
rough,"ごつごつした, 粗い, 大まかな",形容詞,
fundamental,"基本的な, 基礎の, 必須の",形容詞,
association,"協会, 連合, 組合",名詞,
yield,"産出する, 生ずる, をもたらす",動詞,
politician,"政治家, 政府要人",名詞,
department,"部門, 課, 部署, 省",名詞,
palm,"手のひら, 前足の裏",名詞,
phenomenon,"現象, 事象",名詞,
admit,"を認める, 入ることを許す",動詞,
critical,"極めて重要な, 非常に大事な",形容詞,
attempt,"を試みる, 企てる, 試み",動詞,
throat,"のど, 咽喉",名詞,
adapt,"に適合させる, 調整する",動詞,
largely,"主として, 主に",副詞,
attempt,"試み, 試練, 企画, ～を試みる",名詞,
impress,"感銘を与える, 感動させる",動詞,
submit,"を提出する, に服従する, 従う",動詞,
bored,"退屈した, つまらない",形容詞,
electric,"電気の, 電力の",形容詞,
civilized,発達した文明をもつ,形容詞,
combat,"戦闘, 闘争, 対立",名詞,
destruction,"破壊, 壊滅",名詞,
ally,"と同盟する, 連合する, 同盟国",動詞,
similarly,"同様に, 一様に",副詞,
complete,"完全な, 全部の",形容詞,
complicated,"複雑な, 繁雑な",形容詞,
mad,"狂った, 狂気じみた",形容詞,
hate,"ひどく嫌う, 深く憎む",動詞,
urban,"都会の, 市内の, 都市の",形容詞,
reputation,"評判, 評価, 名声, うわさ",名詞,
phase,"段階, レベル, 局面, 側面, 面",名詞,
philosophy,"哲学, 原理, 人生観, 考え方",名詞,
shooting,"撮影, 射撃",名詞,
medium,"中間の, 中央の, 媒体, 手段",形容詞,
contemporary,"現在の, 現代の, 同時代の",形容詞,
jury,"陪審員, 審査員, 陪審",名詞,
huge,"巨大な, 広大な, でっかい",形容詞,
awful,"ひどい, 恐ろしい, 嫌な",形容詞,
examine,"を検査する, 調査する",動詞,
element,"要素, 元素, 成分, 少しの",名詞,
mainly,"主に, もっぱら",副詞,
exist,"存在する, 実在する, 生存する",動詞,
occasion,"特定の時, 行事, 祭典, 場合",名詞,
accompany,"に付き添う, に同行する",動詞,
virtually,"実質的に, 事実上",副詞,
withdraw,"を撤回する, 引き下がる, 退く",動詞,
leisure,"余暇, 自由時間",名詞,
representative,"代表者, 代理人",名詞,
mass,"塊, 大部分, 集団, 大衆, 多数",名詞,
imply,"をほのめかす, 暗示する",動詞,
mixture,"混合物, 複合体, 混合",名詞,
aware,"気づいている, 知っている",形容詞,
deputy,"代理, 代わり",名詞,
overall,"全体的な, 全部の, 総合的な",形容詞,
roll,"転がる, 転ぶ, ～を転がす",動詞,
exposure,"暴露, さらすこと",名詞,
term,"期間, 専門用語, 用語, 条件",名詞,
industry,"産業, 工業, 勤勉",名詞,
otherwise,"さもなければ, その他の点で",副詞,
proud,"自慢に思って, 誇らしげな",形容詞,
criminal,"犯罪の, 違法の",形容詞,
task,"仕事, 職業, 作業, 課題, 任務",名詞,
concentration,"集中, 専念",名詞,
suggest,"を提案する, 勧める, 暗に示す",動詞,
derive,"を引き出す, 取り出す",動詞,
lawn,"芝生, 草地",名詞,
compose,"を構成する, 作曲する",動詞,
aware,"気づいている, 意識している",動詞,
react,"反応する, 返答する",動詞,
proportion,"比率, 割合, 部分, 釣り合い",名詞,
confident,"自信のある, 確信している",形容詞,
manufacturing,製造している,動詞,
multiple,"掛け算する, 乗算する",動詞,
chest,"たんす, チェスト, 胸, タンス",名詞,
authority,"権威, 権力, 当局, 権限",名詞,
creature,"生き物, 生物",名詞,
confident,自信のある,動詞,
dependent,依存している,動詞,
swear,"誓う, 宣誓する, ののしる",動詞,
attractive,"魅力的な, 興味をそそる",形容詞,
union,"統合, 一致, 組合",名詞,
prisoner,"囚人, 受刑者",名詞,
expose,"明らかにする, 明示する",動詞,
therefore,"それゆえ, だから",副詞,
prosecutor,"検察官, 検事",名詞,
present,"現在の, 出席して",形容詞,
publication,"出版物, 刊行物",名詞,
dull,"面白みのない, 鈍い, 退屈な",形容詞,
aspect,"局面, 側面, 表情, 観点, 様相",名詞,
fair,"公平な, 平等な, かなりの",形容詞,
via,"～経由で, ～の媒介で",前置詞,
mayor,"市長, 町長",名詞,
judgement,判断,名詞,
observer,"観察者, 傍観者",名詞,
tongue,"言葉, 舌, 言語",名詞,
defendant,"被告人, 告発される人",名詞,
component,"成分, 構成要素, 部品, 部分",名詞,
declare,"を宣言する, 公表する",動詞,
squeeze,"絞る, 押しつぶす, 押し入る",動詞,
maintain,"を維持する, 保つ, と主張する",動詞,
passage,"一節, 節分, 通路",名詞,
bitter,"苦い, えぐい, つらい, 辛辣な",形容詞,
whom,誰を,代名詞,
capable,"能力がある, 有能な",動詞,
split,"割る, 裂く, を分割する",動詞,
capable,"可能性がある, 才能のある",形容詞,
concrete,"具体的な, 明確な, 有形の",形容詞,
remaining,"残りの, 残余の",形容詞,
dependent,"依存している, 頼っている",形容詞,
argue,"だと主張する, 感情的に論じる",動詞,
consequence,"結果, 影響, 重大性, 重要さ",名詞,
outcome,"結果, 成果",名詞,
heritage,"遺産, 相続財産",名詞,
biological,"生物学上の, 生物的な",形容詞,
voter,"投票者, 選挙人",名詞,
landscape,"風景, 眺め, 領域, 状況, 景観",名詞,
occasionally,"時折, 稀に",副詞,
female,"雌の, 女性の",名詞,
practical,"実用的な, 有用な, 現実的な",形容詞,
wipe,"を拭く, 拭き取る, を消し去る",動詞,
affair,"事柄, 問題, 出来事, 事件",名詞,
reward,"褒美, 報酬, 報い, 報償",名詞,
gather,"を集める, 収集する, 集まる",動詞,
advertise,"宣伝する, 広告する",動詞,
eventually,"結局は, やがて, 結局",副詞,
approval,"承認, 認可",名詞,
commercial,"商業の, 商取引の",形容詞,
harmful,"有害な, 害のある",形容詞,
suggestion,"提案, 案",名詞,
contrast,"対照, 比較",名詞,
headquarters,"本部, 中心",名詞,
absorb,"を吸収する, 吸い取る",動詞,
proposal,"提案, 勧告",名詞,
historic,"由緒のある, 歴史に残る",形容詞,
immediate,"即座の, 瞬時の, 当面の",形容詞,
existence,"存在, 実在",名詞,
dismiss,"を退出させる, を退ける",動詞,
regional,"地方の, 地域の",形容詞,
factor,"要因, 原因, 要素",名詞,
constant,"絶え間ない, 一定の",形容詞,
prayer,"祈り, 礼拝",名詞,
principle,"原理, 原則, 主義, 信条",名詞,
bravely,"勇気をもって, 勇敢に",副詞,
stimulate,"を刺激する, 元気づける",動詞,
remind,"に思い出させる, に気付かせる",動詞,
proof,証拠,名詞,
appropriate,"適当な, 適切な, 充当する",形容詞,
deserve,"値する, 価値がある",動詞,
establishment,"設立, 創立",名詞,
definition,"定義, 明確な説明",名詞,
multiple,"多様な, 種々雑多な",形容詞,
economic,"経済の, 財政の, 経済的な",形容詞,
convey,"伝える, 運ぶ, 運搬する",動詞,
partnership,"共同, 提携",名詞,
attorney,"弁護士, 代理人, 【米】弁護士",名詞,
index,"索引, 目次, 指標, 指数, 指針",名詞,
circumstance,"状況, 環境, 事情, 境遇",名詞,
conversation,"会話, 対話",名詞,
craft,"工芸, 技能",名詞,
spill,"をこぼす, 溢れる, こぼれる",動詞,
reject,"拒絶する, 断る, を拒否する",動詞,
province,"州, 地方, 省, 分野",名詞,
admission,"入場, 入場料",名詞,
consumption,"消費, 消費高",名詞,
bishop,"司教, 教会の指導者",名詞,
